gene_id,12_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,17_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,18_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,24_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,30_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,33_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,44_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,46_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Pcom.g64764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g64765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g64768,0,2,1,1,1,1,2,1,1,1,5,4,5,5,1,1
Pcom.g28527,21,5,7,4,18,22,24,3,39,39,1,0,5,5,13,13
Pcom.g28520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54837,0,0,0,0,0,0,0,0,0,0,15,15,12,0,0,0
Pcom.g28522,20,17,14,15,18,112,111,4,87,86,40,38,45,46,22,14
Pcom.g28523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54081,0,0,0,0,163,0,0,0,549,515,0,0,0,0,0,141
Pcom.g54082,1,2,14,27,12,20,18,11,75,76,51,54,2,1,2,3
Pcom.g54836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54087,9,19,10,0,0,36,0,0,29,0,12,11,31,37,0,8
Pcom.g54088,0,75,26,51,41,55,61,20,125,131,50,55,129,126,30,32
Pcom.g54831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g25929,0,2,1,1,1,0,0,0,3,2,2,3,0,2,1,1
Pcom.g25928,0,0,1,1,2,2,0,2,0,0,0,0,0,0,0,1
Pcom.g41321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g53566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g54830,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
Pcom.g55357,0,1,1,1,1,0,3,1,3,3,7,12,1,5,0,0
Pcom.g55356,0,5,0,9,0,3,0,4,0,0,10,8,15,0,0,0
Pcom.g55355,0,2,0,1,2,0,0,1,2,0,4,2,4,4,1,1
Pcom.g55354,0,2,1,2,0,0,0,2,1,1,8,4,7,6,1,1
Pcom.g55353,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Pcom.g55352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g55351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g55350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40341,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Pcom.g71855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g04712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g55359,0,3,1,0,1,0,0,0,2,0,0,0,0,0,1,1
Pcom.g55358,1,2,1,2,1,0,0,2,3,3,6,8,0,1,1,1
Pcom.g74050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g53567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g66409,9,7,13,6,5,52,45,7,12,10,19,19,13,12,9,4
Pcom.g66408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28294,3,10,14,15,5,10,9,4,21,17,18,16,26,24,6,3
Pcom.g28295,145,137,0,82,12,513,502,36,21,22,147,150,279,290,128,10
Pcom.g28292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g48208,0,2,0,3,1,0,0,1,1,0,0,0,0,0,0,0
Pcom.g28291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g51093,1,2,1,0,0,2,1,1,0,0,0,1,3,2,1,1
Pcom.g66400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g66403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g66402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g21433,0,16,0,32,0,0,0,8,0,0,0,0,0,0,0,2
Pcom.g66404,59,9,26,48,15,301,273,28,46,38,72,65,14,11,90,16
Pcom.g66407,13,2,5,17,3,62,54,4,0,0,25,21,2,2,16,3
Pcom.g66406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g55145,1,1,1,1,1,5,5,1,1,1,0,0,0,1,0,1
Pcom.g08738,1,1,0,1,2,3,3,1,4,2,14,12,4,4,1,0
Pcom.g48755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g51387.Hypo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g71059,0,1,1,1,0,0,0,1,0,0,2,1,1,2,0,0
Pcom.g74052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g08667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g51582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g08666,58,86,53,65,42,169,164,34,97,94,103,104,153,151,42,36
Pcom.g04472,8,14,13,18,5,10,8,11,4,4,30,30,25,23,7,4
Pcom.g66298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67201,1,6,4,2,3,13,14,0,4,4,2,2,9,10,5,1
Pcom.g17121,0,3,1,0,0,0,0,0,0,0,1,1,4,5,0,1
Pcom.g51580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g51581,0,71,0,65,0,373,0,0,120,116,114,117,0,0,94,0
Pcom.g20199,6,9,11,7,2,5,0,5,6,7,5,5,17,16,5,4
Pcom.g20198,0,0,0,10,0,0,0,12,0,0,39,44,0,0,0,0
Pcom.g38549,7,6,0,2,2,25,29,0,9,6,0,0,0,0,9,1
Pcom.g32759,8,12,9,8,5,24,23,3,35,0,16,17,36,35,8,6
Pcom.g20195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pcom.g20197,0,0,0,0,0,0,0,1,0,0,6,4,0,0,0,0
Pcom.g20196,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Pcom.g20191,7,19,13,20,10,2,1,6,31,32,16,17,15,14,10,11
Pcom.g20190,1,4,2,3,2,3,2,3,1,1,2,1,6,6,1,2
Pcom.g20193,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
Pcom.g20192,35,11,0,15,0,36,35,11,2,1,53,52,15,17,28,0
Pcom.g56334,0,1,0,1,1,13,21,0,4,83,3,17,3,16,0,0
Pcom.g20654,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
Pcom.g66299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g13329.Hypo,2,2,0,0,0,9,9,0,0,1,2,2,4,4,0,0
Pcom.g74054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g08669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20138,1,6,1,5,9,0,1,7,18,18,21,16,18,16,1,4
Pcom.g48756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g41320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00443.Hypo,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
Pcom.g37878.Hypo,2,5,0,2,0,0,0,2,2,2,3,1,8,8,1,1
Pcom.g70547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Pcom.g70546,1,1,0,0,0,0,1,0,0,0,1,1,3,1,1,1
Pcom.g70545,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
Pcom.g32753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70543,0,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0
Pcom.g70542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74057,1,1,1,1,1,0,0,1,2,0,0,0,0,1,2,1
Pcom.g70540,0,2,0,1,1,0,0,1,0,0,1,1,3,2,1,0
Pcom.g61840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g61841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g61842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g61843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g61844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g61845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70549,1,1,0,0,2,3,6,0,2,2,4,4,1,2,1,1
Pcom.g70548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g59128,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0
Pcom.g65179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g71498,2,2,2,1,0,1,1,1,1,1,0,0,3,4,1,1
Pcom.g71499,21,22,18,19,24,47,41,9,78,81,35,36,61,62,19,20
Pcom.g34572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34573,0,2,1,1,0,0,1,1,1,1,2,2,2,5,0,0
Pcom.g34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g71492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g65171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g71490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g71491,1,2,1,1,1,0,1,1,0,0,2,2,2,3,1,1
Pcom.g71496,0,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0
Pcom.g71497,17,10,20,8,19,25,23,4,62,61,18,20,20,19,14,17
Pcom.g65176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g35225,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
Pcom.g35224,1,1,1,1,1,0,0,1,2,2,4,5,3,2,1,1
Pcom.g35227,2,0,7,0,0,0,0,0,3,0,0,0,0,0,1,0
Pcom.g35226,0,1,1,1,1,0,1,1,4,3,4,6,2,2,1,1
Pcom.g74056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g35220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g51767.Hypo,0,3,2,1,1,4,5,1,0,0,0,0,0,1,2,0
Pcom.g35222,0,0,1,1,0,0,2,1,0,0,0,0,2,0,0,0
Pcom.g55142,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0
Pcom.g67442,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67443,0,1,0,1,0,0,0,1,0,1,1,2,1,0,0,0
Pcom.g67440,6,7,4,6,2,10,10,2,9,8,8,6,6,6,3,7
Pcom.g67441,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
Pcom.g67446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67444,2,6,5,5,2,2,5,2,4,4,8,9,20,17,4,7
Pcom.g49481,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1
Pcom.g67448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g67449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g53111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g71865,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0
Pcom.g23235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g30687,0,0,1,0,1,3,3,0,0,0,0,0,2,0,0,0
Pcom.g31583,0,0,0,0,2,0,0,0,0,0,3,3,0,2,2,0
Pcom.g58517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g53117,4,4,5,3,3,25,26,1,8,9,8,8,8,7,2,4
Pcom.g57005,2,17,5,17,19,2,2,7,53,55,21,29,19,18,0,11
Pcom.g53116,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0
Pcom.g53115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pcom.g51688,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
Pcom.g40349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g23231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g30683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g38548,0,1,0,1,1,1,1,1,5,2,2,2,3,2,0,1
Pcom.g23230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g59779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g53037,3,2,2,3,9,7,5,2,21,24,6,7,2,3,4,6
Pcom.g58514,0,0,0,1,0,0,0,1,5,5,2,4,2,2,0,1
Pcom.g59778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45188,1,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0
Pcom.g67207,0,1,2,3,1,3,2,3,2,1,11,9,0,0,1,1
Pcom.g71125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g40806,8,19,8,26,4,32,29,6,4,3,39,41,23,24,12,3
Pcom.g58515,1,2,5,1,4,0,0,1,9,9,0,0,0,0,0,4
Pcom.g48275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g41309.Hypo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g35332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g23238,1,1,0,6,1,0,0,2,6,6,18,17,4,5,0,1
Pcom.g50646,14,24,10,14,9,61,62,8,27,27,38,37,33,32,14,8
Pcom.g46078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g50647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46076,2,4,0,8,4,4,4,6,11,13,21,22,14,14,2,3
Pcom.g25420,0,0,0,0,0,3,3,0,2,4,3,5,4,6,0,0
Pcom.g46074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g68161,0,167,129,193,0,0,0,132,192,189,538,528,589,599,29,30
Pcom.g33108,8,9,9,11,17,18,19,6,58,63,22,21,19,20,7,16
Pcom.g25421,1,1,2,2,1,1,1,1,1,2,9,8,2,2,1,1
Pcom.g61939,91,39,0,459,164,0,0,267,406,390,727,715,55,57,120,119
Pcom.g59940,43,86,0,0,0,194,197,0,0,14,24,27,131,135,60,0
Pcom.g25426,1,3,3,2,1,4,4,1,3,3,5,4,5,6,3,1
Pcom.g35331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33101,1,0,0,2,7,0,0,1,13,15,1,3,3,1,1,4
Pcom.g33106,1,1,1,1,2,1,1,1,4,3,0,2,0,1,1,1
Pcom.g33107,1,1,1,1,2,1,1,1,6,6,1,2,1,1,1,2
Pcom.g33104,1,3,1,5,1,1,1,6,0,5,12,7,7,8,1,1
Pcom.g25427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g72563,1,1,4,1,1,1,1,1,1,1,1,1,0,0,1,1
Pcom.g72562,1,1,2,1,1,1,1,1,2,1,2,2,0,0,1,1
Pcom.g72561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g72560,21,49,26,30,20,112,113,16,89,90,61,58,70,71,24,19
Pcom.g72567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g72566,0,0,0,1,2,0,0,0,0,0,0,0,8,0,0,0
Pcom.g72565,1,2,2,1,3,5,5,1,4,4,2,0,1,4,1,2
Pcom.g72564,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Pcom.g72569,1,4,0,6,1,5,3,0,6,7,13,13,10,10,2,1
Pcom.g72568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g07738,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0
Pcom.g42133,20,16,9,79,38,52,51,63,177,190,201,210,31,38,14,44
Pcom.g71864,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Pcom.g40268,0,25,12,15,10,0,50,8,48,49,31,29,37,30,25,19
Pcom.g58510,1,1,1,0,2,2,2,0,0,0,0,1,0,0,1,1
Pcom.g72443,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0
Pcom.g61933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g38162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g61935,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Pcom.g12352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g38476,48,48,25,32,30,210,227,9,120,124,51,53,73,82,51,35
Pcom.g06966.Hypo,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
Pcom.g65229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31474,42,18,25,8,23,96,99,7,56,57,24,22,13,13,33,19
Pcom.g50675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19988,1,0,0,22,9,0,0,11,45,53,30,29,0,0,2,4
Pcom.g73574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33484.Hypo,3,5,3,3,2,3,3,2,7,7,6,4,6,5,3,3
Pcom.g73573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19981,0,0,0,11,6,0,0,7,6,8,21,21,0,0,0,6
Pcom.g19986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g29288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01855,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Pcom.g01854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33103,0,2,1,1,1,0,0,1,0,0,0,2,1,2,2,0
Pcom.g01856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g59878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g65221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g73570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01859,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0
Pcom.g01858,2,1,0,4,4,5,5,4,6,6,15,10,5,3,2,3
Pcom.g35042,0,0,3,7,0,0,0,4,0,0,0,10,0,0,0,0
Pcom.g60658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g59021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g65225,0,2,2,1,1,0,1,0,0,1,1,0,0,0,0,1
Pcom.g12351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g08735,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1
Pcom.g65227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g42407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g42406,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
Pcom.g41359,0,0,0,0,1,0,0,1,1,2,0,0,1,1,0,0
Pcom.g42405,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1
Pcom.g12356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g29287,1,0,2,2,2,0,0,1,7,7,4,4,1,1,0,0
Pcom.g42404,1,1,0,1,1,2,2,1,0,1,1,0,2,3,1,1
Pcom.g69803,0,1,0,0,0,0,0,1,2,2,2,2,0,2,0,1
Pcom.g01433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g42403,1,0,0,0,1,0,0,0,0,0,0,0,2,4,1,0
Pcom.g10770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g29285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g29688,1,5,1,3,1,4,9,2,14,13,14,12,18,20,2,1
Pcom.g42402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16187,1,1,1,1,5,2,1,0,12,17,3,5,0,0,1,3
Pcom.g16186,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Pcom.g45758,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,1
Pcom.g45759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16183,0,1,0,0,1,0,0,1,3,3,2,0,0,0,1,2
Pcom.g16182,3,5,0,1,9,1,2,1,36,38,3,2,10,6,1,5
Pcom.g16181,0,0,0,1,9,0,0,1,23,22,0,0,0,0,0,3
Pcom.g16180,1,0,0,0,7,0,0,0,10,8,0,0,0,1,0,3
Pcom.g45752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Pcom.g45750,1,2,1,4,1,0,0,1,1,0,4,8,1,0,0,1
Pcom.g45751,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0
Pcom.g45756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16189,6,2,0,0,3,17,11,1,10,4,0,3,0,0,8,3
Pcom.g45755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g62878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01432,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Pcom.g45186,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17852,0,2,0,2,2,0,0,0,1,2,2,0,3,1,1,1
Pcom.g17853,119,116,84,72,100,467,464,32,388,376,172,168,206,200,147,90
Pcom.g17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45022.Hypo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17857,3,0,2,1,0,5,3,0,1,0,1,3,0,0,0,2
Pcom.g17854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70956,0,34,0,28,16,0,0,10,32,27,0,0,107,98,0,0
Pcom.g70957,14,42,49,98,39,21,20,51,87,87,176,176,81,79,13,26
Pcom.g16459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g25559.Hypo,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0
Pcom.g01431,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Pcom.g74156,0,1,0,1,1,0,0,1,5,4,8,8,4,3,0,1
Pcom.g67814,31,57,0,0,27,0,0,18,64,69,0,0,147,115,33,14
Pcom.g16451,0,4,0,3,2,2,2,1,5,7,2,2,6,4,3,4
