gene_id,10_2.fastq.trim.fq.bam.merge.gtf,11_1.fastq.trim.fq.bam.merge.gtf,11_2.fastq.trim.fq.bam.merge.gtf,12_1.fastq.trim.fq.bam.merge.gtf,13_1.fastq.trim.fq.bam.merge.gtf,13_2.fastq.trim.fq.bam.merge.gtf,14_1.fastq.trim.fq.bam.merge.gtf,14_2.fastq.trim.fq.bam.merge.gtf,15_2.fastq.trim.fq.bam.merge.gtf,16_2.fastq.trim.fq.bam.merge.gtf,17_1.fastq.trim.fq.bam.merge.gtf,18_1.fastq.trim.fq.bam.merge.gtf,19_2.fastq.trim.fq.bam.merge.gtf,1_2.fastq.trim.fq.bam.merge.gtf,20_2.fastq.trim.fq.bam.merge.gtf,21_1.fastq.trim.fq.bam.merge.gtf,22_1.fastq.trim.fq.bam.merge.gtf,23_1.fastq.trim.fq.bam.merge.gtf,24_1.fastq.trim.fq.bam.merge.gtf,25_1.fastq.trim.fq.bam.merge.gtf,25_2.fastq.trim.fq.bam.merge.gtf,26_1.fastq.trim.fq.bam.merge.gtf,26_2.fastq.trim.fq.bam.merge.gtf,27_1.fastq.trim.fq.bam.merge.gtf,28_2.fastq.trim.fq.bam.merge.gtf,29_1.fastq.trim.fq.bam.merge.gtf,2_2.fastq.trim.fq.bam.merge.gtf,30_1.fastq.trim.fq.bam.merge.gtf,31_2.fastq.trim.fq.bam.merge.gtf,32_1.fastq.trim.fq.bam.merge.gtf,32_2.fastq.trim.fq.bam.merge.gtf,33_1.fastq.trim.fq.bam.merge.gtf,34_1.fastq.trim.fq.bam.merge.gtf,35_2.fastq.trim.fq.bam.merge.gtf,36_2.fastq.trim.fq.bam.merge.gtf,37_1.fastq.trim.fq.bam.merge.gtf,37_2.fastq.trim.fq.bam.merge.gtf,38_2.fastq.trim.fq.bam.merge.gtf,39_1.fastq.trim.fq.bam.merge.gtf,39_2.fastq.trim.fq.bam.merge.gtf,3_1.fastq.trim.fq.bam.merge.gtf,3_2.fastq.trim.fq.bam.merge.gtf,40_2.fastq.trim.fq.bam.merge.gtf,41_1.fastq.trim.fq.bam.merge.gtf,41_2.fastq.trim.fq.bam.merge.gtf,42_2.fastq.trim.fq.bam.merge.gtf,43_1.fastq.trim.fq.bam.merge.gtf,43_2.fastq.trim.fq.bam.merge.gtf,44_1.fastq.trim.fq.bam.merge.gtf,45_1.fastq.trim.fq.bam.merge.gtf,45_2.fastq.trim.fq.bam.merge.gtf,46_1.fastq.trim.fq.bam.merge.gtf,47_2.fastq.trim.fq.bam.merge.gtf,48_2.fastq.trim.fq.bam.merge.gtf,4_1.fastq.trim.fq.bam.merge.gtf,4_2.fastq.trim.fq.bam.merge.gtf,5_1.fastq.trim.fq.bam.merge.gtf,5_2.fastq.trim.fq.bam.merge.gtf,6_1.fastq.trim.fq.bam.merge.gtf,6_2.fastq.trim.fq.bam.merge.gtf,7_1.fastq.trim.fq.bam.merge.gtf,8_1.fastq.trim.fq.bam.merge.gtf,9_1.fastq.trim.fq.bam.merge.gtf,9_2.fastq.trim.fq.bam.merge.gtf
adi2mcaRNA13549_R0,99,0,0,0,173,156,462,428,118,149,0,0,144,0,167,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,265,242,0,0,145,0,0,429,414,0,0,0,0,0,0
adi2mcaRNA5502_R0,55,0,0,0,134,128,141,129,35,70,0,0,38,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,45,47,0,0,83,0,0,171,168,0,0,0,0,0,0
adi2mcaRNA27321_R0,25,0,0,0,33,26,31,24,0,23,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,24,29,0,0,0,0,0,18,22,0,0,0,0,0,0
adi2mcaRNA27321_R1,31,0,0,0,78,72,113,107,32,40,0,0,27,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,26,22,0,0,0,0,0,126,108,0,0,0,0,0,0
adi2mcaRNA2960_R0,74,0,0,0,175,162,153,144,0,65,0,0,61,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,96,93,0,0,78,0,0,200,179,0,0,0,0,0,0
adi2mcaRNA11417_R4,1,0,0,0,1,1,5,6,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0
adi2mcaRNA11417_R7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA11417_R6,1,0,0,0,2,1,3,4,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
adi2mcaRNA11417_R3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA2378_R0,11,0,0,0,18,11,18,16,7,14,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,11,14,0,0,0,0,0,0
adi2mcaRNA2378_R2,0,0,0,0,7,10,23,21,9,9,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,6,0,0,3,0,0,43,41,0,0,0,0,0,0
adi2mcaRNA11417_R9,1,0,0,0,0,1,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
adi2mcaRNA16130_R0,467,0,0,0,1326,1205,832,791,138,348,0,0,282,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,422,388,0,0,453,0,0,350,289,0,0,0,0,0,0
adi2mcaRNA155_R0,29,0,0,0,78,70,69,60,0,39,0,0,24,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,45,41,0,0,49,0,0,43,43,0,0,0,0,0,0
adi2mcaRNA34859_R0,54,0,0,0,125,101,235,221,59,65,0,0,86,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,234,207,0,0,67,0,0,178,147,0,0,0,0,0,0
adi2mcaRNA34859_R1,88,0,0,0,255,239,247,203,99,68,0,0,69,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,93,81,0,0,128,0,0,314,311,0,0,0,0,0,0
adi2mcaRNA14181_R0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA14181_R1,0,0,0,0,0,0,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA26551_R0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA14181_R3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA13788_R6,1,0,0,0,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0
adi2mcaRNA14181_R7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA14181_R9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0
adi2mcaRNA21942_R7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
adi2mcaRNA9212_R0,49,2,0,0,67,57,108,102,25,33,0,0,29,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,2,2,0,76,69,0,1,39,0,0,58,53,0,0,0,0,0,0
adi2mcaRNA8479_R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA6240_R2,12,0,0,0,14,9,24,19,12,5,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,11,0,0,11,0,0,15,13,0,0,0,0,0,0
adi2mcaRNA11895_R7,0,0,0,0,0,50,91,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,97,0,0,0,0,0,0,62,0,0,0,0,0,0
adi2mcaRNA7635_R0,106,0,0,0,147,144,266,247,96,121,0,0,88,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,84,82,0,0,122,0,0,239,236,0,0,0,0,0,0
adi2mcaRNA29491_R0,69,0,0,0,124,99,33,26,36,25,0,0,28,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,34,25,0,0,93,0,0,377,322,0,0,0,0,0,0
adi2mcaRNA15209_R4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA39377_R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA32347_R0,254,0,0,0,571,511,683,634,277,269,0,0,222,0,312,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,424,0,0,0,0,0,0,354,329,0,0,261,0,0,846,820,0,0,0,0,0,0
adi2mcaRNA21729_R6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA29927_R3,12,0,0,0,31,30,21,16,3,8,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,14,0,0,11,0,0,7,9,0,0,0,0,0,0
adi2mcaRNA19256_R0,55,0,0,0,99,98,179,162,49,64,0,0,45,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,87,76,0,0,62,0,0,249,242,0,0,0,0,0,0
adi2mcaRNA28282_R7,6,0,0,0,8,7,7,7,3,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,5,0,0,6,5,0,0,0,0,0,0
adi2mcaRNA28282_R6,4,0,0,0,7,5,6,5,2,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,6,0,0,6,4,0,0,0,0,0,0
adi2mcaRNA37595_R8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,8,2,8,0,11,7,21,17,4,0,9,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,8,13,5,3,0
adi2mcaRNA37595_R9,0,0,0,0,0,0,10,14,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA16285_R5,37,0,0,0,137,129,9,7,46,9,0,0,4,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,10,11,0,0,60,0,0,63,46,0,0,0,0,0,0
adi2mcaRNA16285_R4,37,0,0,0,137,129,14,8,46,9,0,0,4,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,11,11,0,0,60,0,0,76,90,0,0,0,0,0,0
adi2mcaRNA37595_R4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37595_R5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37595_R7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37595_R0,0,0,0,0,0,0,26,19,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37595_R1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37595_R2,0,0,0,0,0,0,9,13,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA37595_R3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA39737_R6,17,0,0,0,34,35,23,19,12,11,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,5,0,0,17,0,0,25,23,0,0,0,0,0,0
adi2mcaRNA33682_R7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA33682_R6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA7714_R8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA22288_R7,8,0,0,0,8,7,3,4,3,7,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,7,0,0,7,0,0,7,7,0,0,0,0,0,0
adi2mcaRNA26562_R0,3,0,0,0,2,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0
adi2mcaRNA35598_R9,0,0,0,7,0,0,0,0,0,0,31,34,0,0,0,30,32,32,50,17,15,17,7,19,0,34,0,28,0,7,5,29,23,0,0,16,9,0,0,0,7,7,0,0,0,0,9,7,13,0,0,18,0,0,0,0,0,0,20,15,41,29,11,3
adi2mcaRNA11642_R0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA1977_R9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA1977_R4,1,0,0,2,0,0,0,0,0,0,14,5,0,0,0,4,6,10,26,25,18,20,19,6,0,2,0,9,0,6,8,15,6,0,0,34,24,0,0,0,59,58,0,0,0,0,36,24,5,0,0,6,0,1,0,0,0,0,24,19,12,7,9,8
adi2mcaRNA1977_R5,0,0,0,4,0,0,0,0,0,1,14,6,1,0,0,4,7,13,28,23,24,32,35,9,0,3,0,10,0,10,7,16,10,0,0,36,29,0,0,0,68,64,1,0,0,0,43,32,6,0,0,7,0,1,0,0,2,0,25,30,18,10,8,10
adi2mcaRNA35598_R3,0,1,2,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,4,4,1,2,0,1,1,0,0,0,0,1,1,1,1,2,0,0,2,3,3,0,0,1,2,2,2,2,0,1,0,0,0,1,0,0,2,0,0,2,2,1,1,0,0
adi2mcaRNA1977_R0,1,0,0,4,0,0,3,3,0,1,13,5,0,0,0,4,7,12,27,24,24,34,32,7,0,3,0,9,0,3,3,16,9,0,0,28,26,0,0,0,53,63,1,0,0,0,41,36,5,0,0,5,0,0,0,0,0,0,34,24,16,8,7,7
adi2mcaRNA1977_R2,1,0,0,3,0,0,1,0,0,2,11,5,1,0,0,4,6,11,22,14,15,24,20,6,0,2,0,7,0,0,0,15,7,0,0,20,14,0,0,0,45,34,0,0,0,0,22,20,5,0,0,4,0,0,0,0,0,0,29,22,14,9,8,5
adi2mcaRNA1977_R3,0,0,0,3,0,0,0,0,0,2,12,6,0,0,0,3,5,11,24,21,16,17,13,6,0,2,0,7,0,0,0,16,6,0,0,20,13,0,0,0,31,28,1,0,0,0,8,13,5,0,0,5,0,0,0,0,0,0,39,30,14,7,7,0
adi2mcaRNA32067_R2,22,0,0,0,34,28,27,24,9,12,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,31,27,0,0,21,0,0,19,12,0,0,0,0,0,0
adi2mcaRNA4632_R1,78,0,0,0,164,146,64,56,34,35,0,0,32,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,51,46,0,0,77,0,0,184,174,0,0,0,0,0,0
adi2mcaRNA4632_R0,38,0,0,0,47,45,149,152,23,58,0,0,42,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,37,38,0,0,39,0,0,116,129,0,0,0,0,0,0
adi2mcaRNA22935_R0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA8181_R0,8,0,0,0,13,10,6,7,5,7,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,14,10,0,0,8,0,0,12,10,0,0,0,0,0,0
adi2mcaRNA28024_R0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0
adi2mcaRNA28024_R6,9,0,0,0,27,17,0,0,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,11,0,0,5,4,0,0,0,0,0,0
adi2mcaRNA934_R0,71,0,0,0,231,221,231,197,0,84,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,124,120,0,0,107,0,0,177,173,0,0,0,0,0,0
adi2mcaRNA34406_R0,7,0,0,0,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA27983_R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA4350_R0,514,0,0,0,641,551,923,803,296,303,0,0,172,0,291,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,473,0,0,0,0,0,4,272,244,0,0,422,0,0,222,209,0,0,4,0,0,0
adi2mcaRNA21797_R7,0,0,0,0,0,0,8,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA21117_R8,19,0,0,0,32,27,82,85,16,27,0,0,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,48,50,0,0,21,0,0,43,38,0,0,0,0,0,0
adi2mcaRNA27983_R8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA33334_R9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA3746_R0,229,0,0,0,510,461,576,524,118,201,0,0,222,0,143,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,263,242,0,0,253,0,0,336,326,0,0,0,0,0,0
adi2mcaRNA7455_R3,7,0,0,0,4,6,0,0,12,2,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,12,9,0,0,7,0,0,29,28,0,0,0,0,0,0
adi2mcaRNA4201_R8,10,0,0,0,12,3,5,0,14,25,0,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,4,0,0,19,0,0,0,5,0,0,0,0,0,0
adi2mcaRNA34180_R4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adi2mcaRNA34454_R3,2,0,0,0,4,4,2,3,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,0,5,7,0,0,0,0,0,0
adi2mcaRNA20629_R0,291,0,0,0,440,384,519,488,197,203,0,0,108,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,142,131,0,0,335,0,0,413,411,0,0,0,0,0,0
adi2mcaRNA5755_R7,5,0,0,0,4,5,5,0,0,4,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,12,7,0,0,0,0,0,0
adi2mcaRNA5755_R4,0,0,0,0,7,8,3,0,0,5,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,25,0,0,0,0,0,0
