gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,40_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,45_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,48_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Montipora_capitata_PredGene_g28915,527,1485,1535,478,643,580,732,679,800,713,1974
Montipora_capitata_PredGene_g3376,1,0,1,0,0,0,1,0,0,0,0
Montipora_capitata_PredGene_g3377,0,0,0,0,0,0,0,0,0,0,2
Montipora_capitata_PredGene_g28918,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA32298_R2,4,0,28,16,27,17,27,27,5,4,21
Montipora_capitata_PredGene_g36346,28,61,29,19,15,11,34,27,8,35,126
Montipora_capitata_PredGene_adi2mcaRNA32298_R7,3,0,39,12,18,13,21,23,2,3,32
Montipora_capitata_PredGene_g56726,2,0,1,0,0,0,2,2,0,2,1
Montipora_capitata_PredGene_g36748,1,1,2,1,2,1,1,2,0,0,1
Montipora_capitata_PredGene_adi2mcaRNA5936_R0,33,33,35,18,24,16,30,32,19,32,41
Montipora_capitata_PredGene_adi2mcaRNA35132_R3,11,19,48,8,19,14,11,11,14,12,23
Montipora_capitata_PredGene_g61309,90,214,232,48,87,77,106,94,136,97,292
Montipora_capitata_PredGene_adi2mcaRNA30901_R6,2,9,8,1,2,2,4,2,2,2,2
Montipora_capitata_PredGene_g61303,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g24446,117,264,436,86,147,129,99,168,207,144,247
Montipora_capitata_PredGene_adi2mcaRNA2531_R8,2,0,0,0,0,1,2,1,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA2531_R9,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g53118,9,17,25,0,10,4,13,16,18,13,21
Montipora_capitata_PredGene_g53119,8,5,15,0,6,0,7,9,19,6,6
Montipora_capitata_PredGene_adi2mcaRNA2531_R0,4,10,8,3,3,2,8,8,0,5,26
Montipora_capitata_PredGene_adi2mcaRNA2531_R1,5,14,8,3,3,2,9,8,0,5,31
Montipora_capitata_PredGene_adi2mcaRNA2531_R2,5,12,9,3,3,3,9,7,0,4,27
Montipora_capitata_PredGene_adi2mcaRNA2531_R3,5,8,7,4,3,2,8,7,0,4,34
Montipora_capitata_PredGene_g53112,347,719,804,274,298,249,312,382,359,358,729
Montipora_capitata_PredGene_g53113,99,293,352,77,122,95,72,93,312,159,203
Montipora_capitata_PredGene_adi2mcaRNA2531_R6,2,0,6,2,1,0,2,2,0,2,0
Montipora_capitata_PredGene_g53111,127,261,407,76,130,114,190,173,226,169,277
Montipora_capitata_PredGene_g17033,7,19,8,8,2,1,3,4,8,4,59
Montipora_capitata_PredGene_g31761,6,15,22,0,4,5,15,8,15,7,44
Montipora_capitata_PredGene_g24447,5,11,0,0,0,0,7,2,0,3,5
Montipora_capitata_PredGene_g70083,69,154,184,36,79,83,587,351,259,129,155
Montipora_capitata_PredGene_g70082,97,251,305,67,104,69,63,105,269,148,289
Montipora_capitata_PredGene_g70081,74,159,241,77,94,80,66,94,128,107,185
Montipora_capitata_PredGene_g70080,6,22,29,6,5,8,4,4,18,11,35
Montipora_capitata_PredGene_g70085,1,2,7,1,1,0,1,1,1,1,1
Montipora_capitata_PredGene_g70084,16,46,36,6,10,15,17,19,24,18,34
Montipora_capitata_PredGene_g70089,50,88,93,53,54,38,57,92,53,72,143
Montipora_capitata_PredGene_g31760,65,65,42,15,11,13,23,35,47,54,39
Montipora_capitata_PredGene_g38989,1,0,0,1,1,1,1,0,0,1,0
Montipora_capitata_PredGene_g38987,0,0,1,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g38984,1,0,0,0,1,0,1,0,0,0,0
Montipora_capitata_PredGene_g38985,6,23,53,4,16,10,12,10,11,0,16
Montipora_capitata_PredGene_g38982,197,207,419,212,518,142,44,129,133,485,189
Montipora_capitata_PredGene_g38983,0,0,0,1,0,1,0,1,2,1,0
Montipora_capitata_PredGene_g38980,1,1,0,1,2,1,0,0,2,2,1
Montipora_capitata_PredGene_g38981,2,3,4,1,1,0,0,1,4,3,2
Montipora_capitata_PredGene_g39053,1,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA28016_R8,11,19,41,6,17,9,8,12,16,12,15
Montipora_capitata_PredGene_g39051,0,0,0,0,0,0,0,0,4,0,0
Montipora_capitata_PredGene_g39050,1,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_g39057,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g39056,1,0,1,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g39054,2,0,0,0,0,0,0,1,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA28340_R2,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g39059,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g39058,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g22989,9,8,0,7,3,3,6,0,0,4,4
Montipora_capitata_PredGene_g22988,2,10,12,5,1,3,4,5,4,8,9
Montipora_capitata_PredGene_g10588,0,1,0,0,0,0,1,0,0,0,0
Montipora_capitata_PredGene_g22981,42,80,79,16,28,26,24,35,30,52,54
Montipora_capitata_PredGene_g22980,3,7,11,3,4,1,4,0,7,3,11
Montipora_capitata_PredGene_g22982,115,268,352,119,141,147,121,176,277,176,400
Montipora_capitata_PredGene_g22987,22,33,39,13,24,11,11,15,23,32,8
Montipora_capitata_PredGene_g65367,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA38209_R1,204,584,479,138,201,201,184,221,401,273,602
Montipora_capitata_PredGene_g20859,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA4853_R0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA2766_R1,11,6,5,0,5,0,9,10,0,5,21
Montipora_capitata_PredGene_g51166,15,49,62,8,35,33,9,10,20,39,14
Montipora_capitata_PredGene_adi2mcaRNA34187_R1,22,48,99,29,44,15,20,28,27,34,32
Montipora_capitata_PredGene_g20850,35,62,48,31,37,18,27,39,28,37,54
Montipora_capitata_PredGene_g20853,1,1,0,0,1,0,0,0,0,2,0
Montipora_capitata_PredGene_g20852,1,0,1,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g20857,0,0,0,0,0,0,0,1,0,0,0
Montipora_capitata_PredGene_g17037,36,82,71,15,32,21,25,16,33,36,73
Montipora_capitata_PredGene_g27454,0,0,0,0,0,0,0,0,0,0,5
Montipora_capitata_PredGene_g17306,1,3,0,1,1,0,1,2,2,1,0
Montipora_capitata_PredGene_g18177,14,14,50,9,17,13,11,11,19,14,15
Montipora_capitata_PredGene_g34277,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g12155,59,95,30,27,38,19,35,38,21,72,28
Montipora_capitata_PredGene_g18170,821,1787,3058,613,936,829,474,906,1777,1089,1670
Montipora_capitata_PredGene_g12157,194,428,438,82,182,221,140,160,258,231,314
Montipora_capitata_PredGene_g26721,1,0,0,1,1,1,1,1,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA5716_R3,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47780,0,0,0,0,1,0,0,1,0,0,0
Montipora_capitata_PredGene_g31764,51,103,67,16,40,32,41,40,45,59,58
Montipora_capitata_PredGene_g58570,0,0,2,1,1,0,1,0,0,0,3
Montipora_capitata_PredGene_adi2mcaRNA27972_R6,1,0,0,0,1,0,0,0,0,2,0
Montipora_capitata_PredGene_adi2mcaRNA27972_R2,2,0,0,0,1,0,0,0,0,2,0
Montipora_capitata_PredGene_adi2mcaRNA27972_R1,0,0,0,0,0,0,0,0,0,4,0
Montipora_capitata_PredGene_g27535,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g15734,0,0,0,0,1,1,0,0,2,0,0
Montipora_capitata_PredGene_adi2mcaRNA13455_R0,10,28,0,0,0,0,0,7,12,8,19
Montipora_capitata_PredGene_g5372,15,72,47,24,24,20,17,28,24,37,60
Montipora_capitata_PredGene_adi2mcaRNA9627_R1,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g18335,0,0,0,0,0,0,0,0,1,0,0
Montipora_capitata_PredGene_g9452,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g636,573,1334,1654,558,819,736,769,1016,1001,969,2722
Montipora_capitata_PredGene_g5008,573,1188,1527,340,632,514,299,448,1099,687,929
Montipora_capitata_PredGene_g5009,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g9450,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g26449,37,130,107,30,56,33,37,64,91,69,86
Montipora_capitata_PredGene_g5000,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g5001,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g5002,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g5003,25,40,34,14,18,14,17,24,19,23,68
Montipora_capitata_PredGene_g9585,21,51,69,11,20,19,15,33,44,23,61
Montipora_capitata_PredGene_g9584,0,3,5,0,0,0,0,0,2,0,0
Montipora_capitata_PredGene_g5006,93,252,555,57,176,128,65,116,418,158,286
Montipora_capitata_PredGene_g9586,16,58,27,16,32,0,15,22,17,27,34
Montipora_capitata_PredGene_g8186,417,1154,1259,282,445,428,370,506,747,529,1099
Montipora_capitata_PredGene_g8187,126,344,377,118,155,136,114,152,303,162,404
Montipora_capitata_PredGene_g8184,0,0,0,0,0,0,0,1,2,0,0
Montipora_capitata_PredGene_g8185,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g8189,2,7,5,0,0,0,1,2,8,2,5
Montipora_capitata_PredGene_g15736,1,0,1,0,1,1,1,1,0,1,0
Montipora_capitata_PredGene_g32478,37,57,91,20,37,34,37,38,60,32,101
Montipora_capitata_PredGene_g67420,0,0,0,1,0,0,1,0,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA36081_R3,13,24,85,16,28,32,20,27,85,17,71
Montipora_capitata_PredGene_g5378,2,1,5,1,2,2,2,1,0,2,2
Montipora_capitata_PredGene_adi2mcaRNA23004_R0,41,76,74,33,31,30,35,51,81,52,83
Montipora_capitata_PredGene_adi2mcaRNA18864_R8,8,19,10,5,7,4,6,7,7,5,4
Montipora_capitata_PredGene_g26185,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g14655,1,1,0,1,1,0,1,1,1,1,1
Montipora_capitata_PredGene_g26187,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g14657,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g26181,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g26180,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g26183,0,0,1,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g26182,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g19223,65,72,103,43,61,62,53,45,35,63,79
Montipora_capitata_PredGene_g19227,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g19225,0,0,1,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g25980,46,96,106,35,48,38,53,57,43,60,104
Montipora_capitata_PredGene_g25981,53,85,97,37,34,41,54,50,59,47,201
Montipora_capitata_PredGene_g25982,104,235,439,39,133,126,35,59,233,104,203
Montipora_capitata_PredGene_g25983,96,150,132,31,55,47,33,24,144,94,114
Montipora_capitata_PredGene_adi2mcaRNA22635_R2,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g25985,21,34,64,17,15,13,24,24,52,23,74
Montipora_capitata_PredGene_g25986,15,34,21,8,9,4,14,16,18,14,37
Montipora_capitata_PredGene_g8230,0,29,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g8231,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g8232,1,0,0,0,0,0,28,6,0,3,0
Montipora_capitata_PredGene_g8233,20,35,49,9,22,15,12,14,9,21,20
Montipora_capitata_PredGene_g8234,0,0,0,0,0,0,0,0,1,0,0
Montipora_capitata_PredGene_g8235,0,0,0,1,0,0,1,0,1,0,0
Montipora_capitata_PredGene_g8236,0,0,0,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g8237,0,0,0,0,0,0,0,1,0,1,0
Montipora_capitata_PredGene_g27850,18,33,40,6,11,7,15,17,30,19,38
Montipora_capitata_PredGene_g27851,232,730,776,197,280,431,889,544,547,276,1273
Montipora_capitata_PredGene_g1781,159,417,263,92,136,97,157,135,144,194,422
Montipora_capitata_PredGene_g1780,48,153,75,32,35,24,44,47,52,61,111
Montipora_capitata_PredGene_g1786,1270,3499,3351,1053,1186,1281,1389,1813,2657,1888,4932
Montipora_capitata_PredGene_g1785,0,2,2,0,0,0,1,0,0,0,0
Montipora_capitata_PredGene_g27857,12,19,23,11,7,7,24,22,19,10,70
Montipora_capitata_PredGene_g27858,10,11,8,5,7,4,9,11,9,10,18
Montipora_capitata_PredGene_g27859,16,32,39,6,10,8,12,11,24,17,7
Montipora_capitata_PredGene_g1789,1,1,4,0,1,1,1,0,0,0,2
Montipora_capitata_PredGene_g1788,1,1,11,0,2,3,1,0,1,2,4
Montipora_capitata_PredGene_g31642,0,0,0,0,0,1,0,1,0,0,0
Montipora_capitata_PredGene_g40364,3,8,0,0,0,3,2,2,0,4,0
Montipora_capitata_PredGene_g40367,1,1,1,0,0,0,1,1,2,1,1
Montipora_capitata_PredGene_g40366,1,2,1,1,1,1,1,2,1,2,6
Montipora_capitata_PredGene_g40360,2,8,4,2,2,3,4,5,6,4,10
Montipora_capitata_PredGene_g40363,1,1,2,1,2,1,1,2,0,1,1
Montipora_capitata_PredGene_g40362,1,0,3,0,1,1,1,2,0,0,3
Montipora_capitata_PredGene_adi2mcaRNA5250_R9,0,0,1,0,0,0,2,1,0,0,1
Montipora_capitata_PredGene_g31616,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g16879,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g7406,3,6,3,2,3,2,3,2,2,6,4
Montipora_capitata_PredGene_g7407,13,11,21,5,5,7,6,11,5,14,32
Montipora_capitata_PredGene_g7405,3,7,3,3,3,2,5,3,4,4,9
Montipora_capitata_PredGene_g7402,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g7403,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g628,5218,17048,9662,1872,2788,4342,2799,3111,11244,9742,7453
Montipora_capitata_PredGene_g7401,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA19002_R0,6,7,28,69,12,0,223,134,0,12,321
Montipora_capitata_PredGene_g627,0,0,2,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA4005_R0,35,56,54,21,25,25,40,28,50,43,49
Montipora_capitata_PredGene_g31612,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA32012_R1,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g620,0,1,0,1,1,1,1,1,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA11693_R0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA11693_R1,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g68768,738,686,1057,415,455,314,601,573,500,624,1154
Montipora_capitata_PredGene_g31640,1,0,0,0,1,1,0,0,0,0,1
Montipora_capitata_PredGene_adi2mcaRNA7254_R1,105,250,338,131,136,85,129,147,151,149,318
Montipora_capitata_PredGene_g69530,1,0,0,0,0,1,0,0,0,1,0
Montipora_capitata_PredGene_g69533,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g26722,0,0,1,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g69535,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g26724,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g69537,1,0,0,0,1,0,0,0,0,1,0
Montipora_capitata_PredGene_g69536,0,1,0,1,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g26729,0,1,0,1,0,1,0,1,0,0,1
Montipora_capitata_PredGene_g69538,1,0,0,0,1,0,0,0,0,1,0
Montipora_capitata_PredGene_g31618,0,0,0,1,0,0,1,1,1,0,0
Montipora_capitata_PredGene_g25153,80,114,303,52,139,107,71,78,152,101,145
Montipora_capitata_PredGene_g3549,1,0,0,1,1,0,1,1,1,1,1
Montipora_capitata_PredGene_g25152,0,0,0,2,3,0,0,0,3,6,4
Montipora_capitata_PredGene_g31641,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g25151,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g68760,3,15,9,2,2,2,3,6,11,5,18
Montipora_capitata_PredGene_adi2mcaRNA23498_R0,45,91,104,34,37,26,108,66,92,59,128
Montipora_capitata_PredGene_g25157,153,135,0,123,193,116,138,184,8,163,75
Montipora_capitata_PredGene_g7164,0,2,8,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g49978,44,120,140,75,72,41,84,109,80,63,201
Montipora_capitata_PredGene_g68765,148,365,294,128,114,97,194,267,344,227,372
Montipora_capitata_PredGene_g68764,51,99,116,30,53,76,92,51,180,65,260
Montipora_capitata_PredGene_g42926,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA35002_R1,27,83,76,32,33,40,31,48,66,32,100
Montipora_capitata_PredGene_g67972,0,0,0,0,0,2,1,1,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA15557_R5,31,73,73,21,18,30,20,17,26,43,57
Montipora_capitata_PredGene_adi2mcaRNA15557_R4,39,104,119,26,21,38,24,22,40,57,81
Montipora_capitata_PredGene_adi2mcaRNA15557_R7,7,6,5,5,5,5,4,4,4,11,3
Montipora_capitata_PredGene_adi2mcaRNA15557_R0,5,0,3,6,5,4,9,6,5,6,27
Montipora_capitata_PredGene_adi2mcaRNA15557_R3,11,15,14,9,8,10,8,7,6,17,9
Montipora_capitata_PredGene_g49973,142,211,238,84,136,88,114,112,111,158,247
Montipora_capitata_PredGene_g57283,67,122,128,20,60,73,38,29,67,62,81
Montipora_capitata_PredGene_g67977,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g65189,0,0,0,0,0,0,1,1,0,0,0
Montipora_capitata_PredGene_g57286,2,0,7,0,2,3,3,4,0,0,10
Montipora_capitata_PredGene_g20071,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g67974,2,3,4,1,1,1,2,1,0,3,2
Montipora_capitata_PredGene_adi2mcaRNA13775_R4,0,7,9,0,9,6,1,0,0,5,0
Montipora_capitata_PredGene_g20075,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g57287,0,0,0,1,1,0,2,1,0,0,4
Montipora_capitata_PredGene_g6759,1,0,1,1,2,2,2,2,0,0,0
Montipora_capitata_PredGene_g6758,7,9,27,5,6,6,4,5,9,6,22
Montipora_capitata_PredGene_g24768,1,0,2,0,0,1,1,0,0,0,0
Montipora_capitata_PredGene_g57284,9,7,11,11,7,7,13,11,0,10,13
Montipora_capitata_PredGene_g6751,0,0,0,0,0,2,0,0,0,4,0
Montipora_capitata_PredGene_g24762,8,24,34,0,13,11,0,2,4,8,3
Montipora_capitata_PredGene_g6753,0,0,0,5,0,3,3,0,0,2,0
Montipora_capitata_PredGene_g24760,1,4,12,0,4,6,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA7550_R0,115,218,411,99,142,99,158,156,132,120,284
Montipora_capitata_PredGene_g6754,6,11,10,2,2,2,3,5,5,5,16
Montipora_capitata_PredGene_g24765,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g6756,1,1,0,1,1,1,1,1,1,1,0
Montipora_capitata_PredGene_g67978,6,17,96,18,50,38,25,29,17,8,47
Montipora_capitata_PredGene_adi2mcaRNA23033_R2,4,0,8,0,9,3,0,0,0,35,11
Montipora_capitata_PredGene_g27793,25,52,14,141,11,33,118,142,213,44,278
Montipora_capitata_PredGene_g12459,4,22,51,11,15,8,11,21,19,11,39
Montipora_capitata_PredGene_g41973,156,384,433,101,170,149,126,192,339,179,364
Montipora_capitata_PredGene_g41972,81,125,154,39,54,62,64,94,94,97,120
Montipora_capitata_PredGene_g41971,1,4,3,0,1,0,0,0,0,0,1
Montipora_capitata_PredGene_g41970,2,0,2,1,2,1,0,2,7,2,12
Montipora_capitata_PredGene_g41977,36,33,121,13,12,217,19,14,82,58,30
Montipora_capitata_PredGene_g41976,1,1,0,1,0,1,0,1,0,1,0
Montipora_capitata_PredGene_g41975,38,42,154,13,14,231,19,15,97,64,39
Montipora_capitata_PredGene_g41974,190,435,501,134,205,175,148,232,284,239,359
Montipora_capitata_PredGene_g43185,1,1,1,0,0,1,0,0,2,1,0
Montipora_capitata_PredGene_g43186,0,1,3,0,1,1,0,1,0,0,0
Montipora_capitata_PredGene_g43187,0,0,2,0,1,1,0,0,0,0,0
Montipora_capitata_PredGene_g43181,9,18,6,7,0,0,0,13,0,7,3
Montipora_capitata_PredGene_g43182,123,98,94,41,24,14,58,106,16,65,39
Montipora_capitata_PredGene_adi2mcaRNA27396_R8,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA27396_R6,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA24085_R3,4,0,14,7,4,0,8,12,0,1,16
Montipora_capitata_PredGene_adi2mcaRNA27396_R0,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA28531_R8,2,4,8,2,4,3,3,5,6,3,7
Montipora_capitata_PredGene_g2929,1,0,0,0,0,0,0,1,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA20779_R0,147,276,367,65,167,126,66,91,83,185,198
Montipora_capitata_PredGene_adi2mcaRNA25403_R0,316,503,499,174,206,136,221,238,160,393,351
Montipora_capitata_PredGene_adi2mcaRNA28531_R6,1,3,0,1,0,0,2,2,0,2,5
Montipora_capitata_PredGene_g38048,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA24085_R7,2,3,5,2,3,1,2,2,4,1,7
Montipora_capitata_PredGene_g32029,518,1166,1897,334,604,636,310,460,1379,677,962
Montipora_capitata_PredGene_g32028,5,12,14,0,0,0,6,9,6,0,6
Montipora_capitata_PredGene_g32027,216,366,305,123,156,97,203,175,162,215,467
Montipora_capitata_PredGene_g38042,131,166,186,71,110,72,108,80,101,139,155
Montipora_capitata_PredGene_g38041,135,202,172,86,73,54,119,130,123,147,190
Montipora_capitata_PredGene_g38040,49,132,166,52,56,47,40,68,161,82,131
Montipora_capitata_PredGene_g32023,1,2,2,1,1,0,1,2,0,2,0
Montipora_capitata_PredGene_g38046,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g38045,9,20,5,4,3,3,5,6,4,14,0
Montipora_capitata_PredGene_g38044,40,75,62,29,33,27,35,47,38,56,47
Montipora_capitata_PredGene_g47706,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g36919,3,7,6,4,4,3,3,6,9,1,10
Montipora_capitata_PredGene_g59890,1,0,1,1,1,0,1,0,0,1,0
Montipora_capitata_PredGene_g36917,264,629,928,248,334,307,244,349,661,394,914
Montipora_capitata_PredGene_g36913,83,233,97,42,32,31,47,83,200,80,89
Montipora_capitata_PredGene_g36912,185,484,282,168,116,112,382,351,135,202,894
Montipora_capitata_PredGene_g36911,49,75,101,28,36,31,20,30,84,61,58
Montipora_capitata_PredGene_g36910,2,6,0,0,0,0,0,1,0,2,0
Montipora_capitata_PredGene_g71354,589,1821,1982,566,678,697,656,810,1416,823,2487
Montipora_capitata_PredGene_g71355,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g71356,141,364,485,126,227,182,108,184,252,326,648
Montipora_capitata_PredGene_g25850,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g42275,482,708,787,350,375,233,416,506,283,502,732
Montipora_capitata_PredGene_g42274,225,432,770,178,327,264,196,275,530,322,581
Montipora_capitata_PredGene_g42277,0,0,2,0,1,1,1,1,1,0,0
Montipora_capitata_PredGene_g42276,0,0,0,0,0,0,0,0,0,0,2
Montipora_capitata_PredGene_g42271,0,0,0,0,0,0,0,1,0,1,0
Montipora_capitata_PredGene_g42270,0,0,4,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g42273,0,12,12,8,5,4,0,3,11,8,11
Montipora_capitata_PredGene_g35248,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g35249,158,334,181,283,109,78,159,216,306,172,141
Montipora_capitata_PredGene_g35242,0,0,2,0,0,0,1,1,0,0,2
Montipora_capitata_PredGene_g35240,2,3,2,2,1,0,3,2,3,3,6
Montipora_capitata_PredGene_g35241,1,0,4,0,1,0,1,3,0,1,0
Montipora_capitata_PredGene_g35246,78,163,311,61,115,93,48,80,273,71,192
Montipora_capitata_PredGene_g35247,235,480,580,206,239,198,215,318,351,319,416
Montipora_capitata_PredGene_g27797,1,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_g35245,3,6,3,3,3,4,4,2,0,2,8
Montipora_capitata_PredGene_g9918,217,512,473,129,213,211,144,196,208,269,343
Montipora_capitata_PredGene_g9919,12,18,19,3,6,5,8,10,11,11,21
Montipora_capitata_PredGene_g9916,0,0,0,0,1,0,1,0,0,0,0
Montipora_capitata_PredGene_g9917,1,0,0,0,1,1,0,1,1,0,1
Montipora_capitata_PredGene_g9915,2,0,9,0,8,5,1,0,6,2,0
Montipora_capitata_PredGene_g9912,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g9913,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g9910,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g9911,41,141,11,11,19,14,24,16,101,74,0
Montipora_capitata_PredGene_g27796,5,9,5,4,4,0,0,0,5,0,10
Montipora_capitata_PredGene_adi2mcaRNA20009_R7,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47989,116,268,271,90,150,108,182,138,233,173,346
Montipora_capitata_PredGene_adi2mcaRNA17035_R1,3,23,41,0,10,9,4,5,4,8,21
Montipora_capitata_PredGene_g47981,90,133,136,53,60,39,55,48,60,99,79
Montipora_capitata_PredGene_g47982,468,865,1253,441,503,464,429,560,1115,610,1627
Montipora_capitata_PredGene_g47983,228,523,913,231,386,343,207,292,790,413,772
Montipora_capitata_PredGene_g47985,22,40,102,20,49,30,40,52,7,29,112
