"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast"
"52","Mcavernosa18547",136.669690118324,2.18273818988454,0.424178072908575,5.14580627640079,2.66374206931727e-07,0.000320484810024745,"Treatment_Treatment2_vs_control"
"53","Mcavernosa12043",656.156600845764,1.84577800758567,0.359438643961956,5.13516851510555,2.81891324985782e-07,0.000320484810024745,"Treatment_Treatment2_vs_control"
"54","Mcavernosa16456",59.1886745752613,1.4993229588615,0.378217225494184,3.96418475362265,7.36471995763008e-05,0.0263151965114634,"Treatment_Treatment2_vs_control"
"55","Mcavernosa01252",60.0532481930039,2.69199768260755,0.515444491839361,5.22267232500859,1.76359305833258e-07,0.000245061053194524,"Treatment_Treatment2_vs_control"
"56","Mcavernosa02620",23.0144418151112,2.78278202251954,0.610643264838072,4.55713209783369,5.18568125824459e-06,0.00381483116562393,"Treatment_Treatment2_vs_control"
"57","Mcavernosa02621",43.7846153695325,4.29135985059578,0.949815484700978,4.51809843039861,6.23974779549939e-06,0.00433523810725085,"Treatment_Treatment2_vs_control"
"58","Mcavernosa14558",149.195413567758,1.02900269275951,0.219041739249026,4.69774708823715,2.63046868382246e-06,0.00219310942399224,"Treatment_Treatment2_vs_control"
"59","Mcavernosa13241",262.173515554721,1.78398250346377,0.312431209608584,5.71000094932498,1.12975543333136e-08,2.40631921188122e-05,"Treatment_Treatment2_vs_control"
"60","Mcavernosa02339",129.019574017764,-1.07151713337485,0.262199641296615,-4.08664606891161,4.37653985972969e-05,0.0182443358285932,"Treatment_Treatment2_vs_control"
"61","Mcavernosa13828",328.171089224896,-0.734092126392458,0.189253198995466,-3.87888886575728,0.000104934678027516,0.0354679211733003,"Treatment_Treatment2_vs_control"
"62","Mcavernosa25973",229.292654240467,2.71939910825278,0.518128056310425,5.24850772918482,1.53336208480672e-07,0.00023970282790741,"Treatment_Treatment2_vs_control"
"63","STRG.15869",24.3794293136163,1.61789796029084,0.385274590753351,4.19933730155229,2.67697298071562e-05,0.0162606987342897,"Treatment_Treatment3_vs_control"
"64","Mcavernosa30960",285.148275384159,1.08032936735749,0.275747564244854,3.91782016394602,8.93533259471619e-05,0.0455916410312799,"Treatment_Treatment3_vs_control"
"65","Mcavernosa30573",48.3775175556967,-2.62160500530521,0.428284153526894,-6.12118142526743,9.28840719071757e-10,1.71057523325541e-06,"Treatment_Treatment3_vs_control"
"66","Mcavernosa30572",80.8354241079748,-2.62108484345424,0.428316869575686,-6.11949943986757,9.3869760369927e-10,1.71057523325541e-06,"Treatment_Treatment3_vs_control"
"67","Mcavernosa30575",43.9545456035024,-4.20762468867589,0.601279927386925,-6.9977800638741,2.60049880312605e-12,3.09100008779067e-08,"Treatment_Treatment3_vs_control"
"68","Mcavernosa30574",67.2133170145486,-3.36451038072796,0.486904149286738,-6.910005564045,4.84634695483014e-12,3.09100008779067e-08,"Treatment_Treatment3_vs_control"
"69","Mcavernosa05091",90.2634745080796,-0.756101913369796,0.177585589221179,-4.25767606868195,2.06562962502781e-05,0.0140070393688954,"Treatment_Treatment3_vs_control"
"70","Mcavernosa05196",189.25501905301,-5.3460858774681,1.05611385583294,-5.06203554469205,4.14803663155574e-07,0.000529123552721251,"Treatment_Treatment3_vs_control"
"71","Mcavernosa30729",261.992297906827,1.21414419197045,0.245529382819387,4.94500567723733,7.61416454165719e-07,0.000882966208121628,"Treatment_Treatment3_vs_control"
"72","Mcavernosa26093",62.8032387982434,2.00555937079074,0.432774223566904,4.63419321571653,3.58332198759111e-06,0.00351606579028555,"Treatment_Treatment3_vs_control"
"73","Mcavernosa24709",328.905102243987,2.55560671649893,0.489115330101454,5.22495730397335,1.74195299830923e-07,0.000246892804960362,"Treatment_Treatment3_vs_control"
"74","Mcavernosa07006",41.0754131452848,3.20946839969548,0.600703925494864,5.34284572395877,9.14986342017192e-08,0.000145894572234641,"Treatment_Treatment3_vs_control"
"75","Mcavernosa13956",41.1807778506932,-3.29854858766793,0.833340602612582,-3.95822377708075,7.55091980855588e-05,0.0401331387824745,"Treatment_Treatment3_vs_control"
"76","Mcavernosa15503",41.6698066266137,2.09934597043751,0.474278350051742,4.42640059409939,9.58185075676447e-06,0.00814840588355251,"Treatment_Treatment3_vs_control"
"77","Mcavernosa29012",244.617249293395,1.17065910941312,0.282911843152839,4.13789361508167,3.50508811742102e-05,0.019439523489488,"Treatment_Treatment3_vs_control"
"78","Mcavernosa30571",48.8311865525838,-3.97506730396992,0.605057226848627,-6.56973774972264,5.04039553707136e-11,1.60738213677206e-07,"Treatment_Treatment3_vs_control"
"79","Mcavernosa30570",54.0972095167914,-3.77075515097059,0.562532124761953,-6.70318188950768,2.0392936011428e-11,8.6710763920592e-08,"Treatment_Treatment3_vs_control"
"80","Mcavernosa08717",67.921375309079,1.32386166753244,0.314379182332167,4.21103476926049,2.54203614104399e-05,0.0162131065075786,"Treatment_Treatment3_vs_control"
"81","Mcavernosa18547",136.669690118324,2.68666737986224,0.421568033905823,6.37303392045716,1.85324874966424e-10,4.72800821014342e-07,"Treatment_Treatment3_vs_control"
"82","Mcavernosa12043",656.156600845764,1.65071820238897,0.359523489835604,4.59140570521213,4.40270549971698e-06,0.0040114936681707,"Treatment_Treatment3_vs_control"
"83","Mcavernosa00001",21.2376153269723,-3.05316945190261,0.712480265583676,-4.28526879885072,1.82518373462487e-05,0.0140070393688954,"Treatment_Treatment3_vs_control"
"84","Mcavernosa13005",53.9311192005941,-1.24001173319722,0.291394177728997,-4.25544443908026,2.08634170593456e-05,0.0140070393688954,"Treatment_Treatment3_vs_control"
"85","Mcavernosa09510",62.576188560493,1.08736157483386,0.278917169846064,3.89851071353541,9.67861193461543e-05,0.047484759168444,"Treatment_Treatment3_vs_control"
"86","Mcavernosa14558",149.195413567758,1.05065034770539,0.218054926622863,4.81828300776041,1.44798887581662e-06,0.00153921217499306,"Treatment_Treatment3_vs_control"
"87","Mcavernosa15302",426.232262646165,5.34480804303799,1.28164739565527,4.17026403764143,3.0424693106722e-05,0.0176407902395157,"Treatment_Treatment3_vs_control"
"88","Mcavernosa18489",18.3986087081639,2.21705037558269,0.520136386142232,4.2624404572543,2.02206387283183e-05,0.0140070393688954,"Treatment_Treatment3_vs_control"
"89","Mcavernosa30960",285.148275384159,1.30517762586291,0.275091007735714,4.74453031600663,2.08990679914178e-06,0.00373376777572387,"Treatment_Treatment4_vs_control"
"90","Mcavernosa30573",48.3775175556967,-1.877006535893,0.410691899248159,-4.57035198242084,4.86905724777192e-06,0.00761155374257945,"Treatment_Treatment4_vs_control"
"91","Mcavernosa30572",80.8354241079748,-2.53692152780238,0.426786257639898,-5.944243710731,2.77736131917406e-09,2.29765008228639e-05,"Treatment_Treatment4_vs_control"
"92","Mcavernosa30575",43.9545456035024,-3.08014044331105,0.55975956549553,-5.50261332396231,3.74202541554655e-08,0.000116994424617063,"Treatment_Treatment4_vs_control"
"93","Mcavernosa30574",67.2133170145486,-2.7646448394278,0.474133927181954,-5.83093653698155,5.51171457449159e-09,2.29765008228639e-05,"Treatment_Treatment4_vs_control"
"94","Mcavernosa10782",84.4999454592228,1.5379052425932,0.385829263872499,3.98597355513556,6.72039971065362e-05,0.0466918437674634,"Treatment_Treatment4_vs_control"
"95","Mcavernosa11724",437.765551457044,0.688347847746797,0.172144527798967,3.99866238298705,6.3701470249707e-05,0.0466918437674634,"Treatment_Treatment4_vs_control"
"96","Mcavernosa18652",46.2108999204718,4.70246770459851,1.11258412127061,4.22661766844932,2.3723024233338e-05,0.0197786760708083,"Treatment_Treatment4_vs_control"
"97","Mcavernosa30571",48.8311865525838,-3.0243615096101,0.576772448058852,-5.2435956672145,1.57477097338784e-07,0.000328234763219806,"Treatment_Treatment4_vs_control"
"98","Mcavernosa30570",54.0972095167914,-2.91923818592881,0.539884326561985,-5.40715490764233,6.40337586055992e-08,0.000160161237024325,"Treatment_Treatment4_vs_control"
"99","Mcavernosa18547",136.669690118324,2.47937307490951,0.42228621446106,5.87130952895016,4.32366149794601e-09,2.29765008228639e-05,"Treatment_Treatment4_vs_control"
"100","Mcavernosa12043",656.156600845764,1.6214534010619,0.359545851508451,4.50972635133794,6.49113024983453e-06,0.00834979361079804,"Treatment_Treatment4_vs_control"
"101","Mcavernosa30410",67.8741326419284,4.84003825886524,1.17793336745475,4.10892363913885,3.9750747474336e-05,0.0310701779946279,"Treatment_Treatment4_vs_control"
"102","Mcavernosa13005",53.9311192005941,-1.25873796564157,0.291603627752727,-4.31660598786841,1.58446618348196e-05,0.0152425646850965,"Treatment_Treatment4_vs_control"
"103","Mcavernosa14558",149.195413567758,0.948452579327108,0.218745521405172,4.33587199058734,1.45183420432765e-05,0.0152425646850965,"Treatment_Treatment4_vs_control"
"104","Mcavernosa22347",230.140105098117,4.00107603755759,0.888388663196814,4.50374504235563,6.67663010618746e-06,0.00834979361079804,"Treatment_Treatment4_vs_control"
"105","Mcavernosa22344",180.791274146135,4.00828950847396,0.938384448146441,4.27147904719798,1.94180774624072e-05,0.0173458911960617,"Treatment_Treatment4_vs_control"
"106","Mcavernosa24249",69.5541376499238,3.98613950858077,0.922782606645192,4.31969510464931,1.56244919680158e-05,0.0152425646850965,"Treatment_Treatment4_vs_control"
"107","Mcavernosa07053",381.333064347684,5.85579417349577,1.19415361998052,4.90371931677543,9.40388380160325e-07,0.0119955941773251,"Treatment_Treatment1_vs_Treatment3"
"108","Mcavernosa25973",229.292654240467,2.72649475458079,0.522890108623233,5.21427869760176,1.84533855717522e-07,0.00235391386353272,"Treatment_Treatment2_vs_Treatment3"
