"","gene_id","GO.ID"
"227","LOC113667213","GO:0004386"
"228","LOC113667213","GO:0003723"
"229","LOC113667213","GO:0004386"
"230","LOC113667213","GO:0005524"
"231","LOC113667471","GO:0022857"
"232","LOC113667471","GO:0016021"
"233","LOC113667471","GO:0022857"
"234","LOC113667471","GO:0055085"
"235","LOC113667488","GO:0005975"
"236","LOC113667899","GO:0016021"
"237","LOC113667899","GO:0022857"
"238","LOC113667899","GO:0055085"
"239","LOC113667899","GO:0022857"
"240","LOC113667989","GO:0006511"
"241","LOC113667989","GO:0031464"
"242","LOC113668014","GO:0008113"
"243","LOC113668014","GO:0055114"
"244","LOC113668080","GO:0055114"
"245","LOC113668080","GO:0016491"
"246","LOC113668150","GO:0003723"
"247","LOC113668150","GO:0005515"
"248","LOC113668150","GO:0005515"
"249","LOC113668150","GO:0003723"
"250","LOC113668150","GO:0005515"
"251","LOC113668150","GO:0005515"
"252","LOC113668150","GO:0003723"
"253","LOC113668150","GO:0005515"
"254","LOC113668150","GO:0005515"
"255","LOC113668167","GO:0016787"
"256","LOC113668440","GO:0005515"
"257","LOC113668461","GO:0015267"
"258","LOC113668461","GO:0016020"
"259","LOC113668461","GO:0055085"
"260","LOC113668481","GO:0003677"
"261","LOC113668481","GO:0003677"
"262","LOC113668481","GO:0006355"
"263","LOC113668481","GO:0000981"
"264","LOC113668481","GO:0006355"
"265","LOC113668481","GO:0003677"
"266","LOC113668481","GO:0006355"
"267","LOC113668481","GO:0003677"
"268","LOC113668481","GO:0000981"
"269","LOC113668481","GO:0006355"
"270","LOC113668931","GO:0004421"
"271","LOC113668931","GO:0008299"
"272","LOC113668931","GO:0016746"
"273","LOC113669015","GO:0006508"
"274","LOC113669015","GO:0008237"
"275","LOC113669015","GO:0004222"
"276","LOC113669015","GO:0006508"
"277","LOC113669015","GO:0008237"
"278","LOC113669015","GO:0004222"
"279","LOC113669015","GO:0006508"
"280","LOC113669015","GO:0006508"
"281","LOC113669063","GO:0016020"
"282","LOC113669063","GO:0030001"
"283","LOC113669063","GO:0046873"
"284","LOC113669063","GO:0055085"
"285","LOC113669105","GO:0005524"
"286","LOC113669105","GO:0016887"
"287","LOC113669355","GO:0003950"
"288","LOC113669355","GO:0003950"
"289","LOC113669444","GO:0003950"
"290","LOC113669449","GO:0003950"
"291","LOC113669493","GO:0008146"
"292","LOC113669646","GO:0016755"
"293","LOC113669770","GO:0005509"
"294","LOC113669782","GO:0005515"
"295","LOC113669820","GO:0005515"
"296","LOC113669920","GO:0005515"
"297","LOC113669920","GO:0005515"
"298","LOC113669947","GO:0005515"
"299","LOC113670042","GO:0004930"
"300","LOC113670042","GO:0007186"
"301","LOC113670042","GO:0016021"
"302","LOC113670042","GO:0004888"
"303","LOC113670042","GO:0007166"
"304","LOC113670042","GO:0016021"
"305","LOC113670052","GO:0006508"
"306","LOC113670052","GO:0008237"
"307","LOC113670052","GO:0008270"
"308","LOC113670059","GO:0005509"
"309","LOC113670157","GO:0005515"
"310","LOC113670163","GO:0006811"
"311","LOC113670163","GO:0015377"
"312","LOC113670163","GO:0016021"
"313","LOC113670163","GO:0006811"
"314","LOC113670163","GO:0016020"
"315","LOC113670163","GO:0022857"
"316","LOC113670163","GO:0016020"
"317","LOC113670163","GO:0055085"
"318","LOC113670165","GO:0005874"
"319","LOC113670165","GO:0007017"
"320","LOC113670165","GO:0003924"
"321","LOC113670165","GO:0005200"
"322","LOC113670165","GO:0005525"
"323","LOC113670165","GO:0005874"
"324","LOC113670165","GO:0007017"
"325","LOC113670165","GO:0005525"
"326","LOC113670165","GO:0005874"
"327","LOC113670165","GO:0007017"
"328","LOC113670198","GO:0016311"
"329","LOC113670198","GO:0016791"
"330","LOC113670198","GO:0008138"
"331","LOC113670198","GO:0016311"
"332","LOC113670198","GO:0004725"
"333","LOC113670198","GO:0016311"
"334","LOC113670198","GO:0006470"
"335","LOC113670198","GO:0008138"
"336","LOC113670218","GO:0005524"
"337","LOC113670218","GO:0004672"
"338","LOC113670218","GO:0006468"
"339","LOC113670244","GO:0004672"
"340","LOC113670244","GO:0005524"
"341","LOC113670244","GO:0006468"
"342","LOC113670244","GO:0005524"
"343","LOC113670244","GO:0005515"
"344","LOC113670244","GO:0004672"
"345","LOC113670244","GO:0006468"
"346","LOC113670425","GO:0003677"
"347","LOC113670425","GO:0003677"
"348","LOC113670425","GO:0006310"
"349","LOC113670425","GO:0015074"
"350","LOC113670426","GO:0004713"
"351","LOC113670426","GO:0006468"
"352","LOC113670426","GO:0004713"
"353","LOC113670426","GO:0006468"
"354","LOC113670426","GO:0005524"
"355","LOC113670426","GO:0005524"
"356","LOC113670426","GO:0004672"
"357","LOC113670426","GO:0006468"
"358","LOC113670426","GO:0004672"
"359","LOC113670426","GO:0005524"
"360","LOC113670426","GO:0006468"
"361","LOC113670426","GO:0004672"
"362","LOC113670426","GO:0006468"
"363","LOC113670426","GO:0004672"
"364","LOC113670426","GO:0005524"
"365","LOC113670426","GO:0006468"
"366","LOC113670459","GO:0005515"
"367","LOC113670459","GO:0004045"
"368","LOC113670557","GO:0004525"
"369","LOC113670557","GO:0006396"
"370","LOC113670771","GO:0004553"
"371","LOC113670771","GO:0005975"
"372","LOC113670989","GO:0005509"
"373","LOC113671029","GO:0004930"
"374","LOC113671029","GO:0007186"
"375","LOC113671029","GO:0016021"
"376","LOC113671029","GO:0016021"
"377","LOC113671094","GO:0005515"
"378","LOC113671094","GO:0004867"
"379","LOC113671171","GO:0005515"
"380","LOC113671244","GO:0005634"
"381","LOC113671440","GO:0003735"
"382","LOC113671440","GO:0005840"
"383","LOC113671440","GO:0006412"
"384","LOC113671459","GO:0016020"
"385","LOC113671494","GO:0003924"
"386","LOC113671494","GO:0005525"
"387","LOC113671494","GO:0005525"
"388","LOC113671517","GO:0005515"
"389","LOC113671529","GO:0022857"
"390","LOC113671529","GO:0055085"
"391","LOC113671529","GO:0022857"
"392","LOC113671529","GO:0022857"
"393","LOC113671529","GO:0022857"
"394","LOC113671529","GO:0055085"
"395","LOC113671529","GO:0022857"
"396","LOC113671529","GO:0055085"
"397","LOC113671529","GO:0022857"
"398","LOC113671656","GO:0003824"
"399","LOC113671742","GO:0016021"
"400","LOC113671849","GO:0005524"
"401","LOC113672221","GO:0016787"
"402","LOC113672358","GO:0003676"
"403","LOC113672358","GO:0008270"
"404","LOC113672368","GO:0005515"
"405","LOC113672368","GO:0006355"
"406","LOC113672368","GO:0043565"
"407","LOC113672378","GO:0046856"
"408","LOC113672378","GO:0046856"
"409","LOC113672564","GO:0005515"
"410","LOC113672564","GO:0007165"
"411","LOC113672621","GO:0004672"
"412","LOC113672621","GO:0006468"
"413","LOC113672621","GO:0004672"
"414","LOC113672621","GO:0005524"
"415","LOC113672621","GO:0006468"
"416","LOC113672624","GO:0000122"
"417","LOC113672624","GO:0003700"
"418","LOC113672624","GO:0005634"
"419","LOC113672624","GO:0005737"
"420","LOC113672624","GO:0048869"
"421","LOC113672624","GO:0005515"
"422","LOC113672662","GO:0006355"
"423","LOC113672662","GO:0008270"
"424","LOC113672662","GO:0003700"
"425","LOC113672662","GO:0006355"
"426","LOC113672662","GO:0008270"
"427","LOC113672662","GO:0043565"
"428","LOC113672662","GO:0006355"
"429","LOC113672662","GO:0008270"
"430","LOC113672662","GO:0006355"
"431","LOC113672662","GO:0008270"
"432","LOC113672662","GO:0003700"
"433","LOC113672662","GO:0006355"
"434","LOC113672662","GO:0008270"
"435","LOC113672662","GO:0043565"
"436","LOC113672662","GO:0003700"
"437","LOC113672662","GO:0006355"
"438","LOC113672662","GO:0008270"
"439","LOC113672662","GO:0043565"
"440","LOC113672662","GO:0006355"
"441","LOC113672662","GO:0008270"
"442","LOC113672662","GO:0003700"
"443","LOC113672662","GO:0006355"
"444","LOC113672662","GO:0008270"
"445","LOC113672662","GO:0043565"
"446","LOC113672765","GO:0005739"
"447","LOC113672765","GO:0005747"
"448","LOC113672776","GO:0005515"
"449","LOC113672798","GO:0007154"
"450","LOC113672798","GO:0016021"
"451","LOC113672798","GO:0007154"
"452","LOC113672798","GO:0016021"
"453","LOC113672842","GO:0005515"
"454","LOC113672842","GO:0051260"
"455","LOC113672901","GO:0004930"
"456","LOC113672901","GO:0007186"
"457","LOC113672901","GO:0016021"
"458","LOC113672901","GO:0004983"
"459","LOC113672901","GO:0007186"
"460","LOC113672901","GO:0016021"
"461","LOC113672901","GO:0016021"
"462","LOC113673056","GO:0005515"
"463","LOC113673097","GO:0004672"
"464","LOC113673097","GO:0006468"
"465","LOC113673097","GO:0005515"
"466","LOC113673097","GO:0004713"
"467","LOC113673097","GO:0006468"
"468","LOC113673097","GO:0004672"
"469","LOC113673097","GO:0005524"
"470","LOC113673097","GO:0006468"
"471","LOC113673097","GO:0005524"
"472","LOC113673162","GO:0004672"
"473","LOC113673162","GO:0005524"
"474","LOC113673162","GO:0006468"
"475","LOC113673162","GO:0004672"
"476","LOC113673162","GO:0006468"
"477","LOC113673162","GO:0004713"
"478","LOC113673162","GO:0006468"
"479","LOC113673205","GO:0004129"
"480","LOC113673231","GO:0006886"
"481","LOC113673231","GO:0008536"
"482","LOC113673231","GO:0006886"
"483","LOC113673231","GO:0008536"
"484","LOC113673305","GO:0016021"
"485","LOC113673305","GO:0004930"
"486","LOC113673305","GO:0007186"
"487","LOC113673305","GO:0016021"
"488","LOC113673390","GO:0005515"
"489","LOC113673427","GO:0005216"
"490","LOC113673427","GO:0006811"
"491","LOC113673427","GO:0016020"
"492","LOC113673427","GO:0055085"
"493","LOC113673427","GO:0005515"
"494","LOC113673427","GO:0051260"
"495","LOC113673427","GO:0051260"
"496","LOC113673427","GO:0005216"
"497","LOC113673427","GO:0006811"
"498","LOC113673427","GO:0016020"
"499","LOC113673427","GO:0055085"
"500","LOC113673427","GO:0005249"
"501","LOC113673427","GO:0006813"
"502","LOC113673427","GO:0008076"
"503","LOC113673427","GO:0005249"
"504","LOC113673427","GO:0006813"
"505","LOC113673427","GO:0008076"
"506","LOC113673427","GO:0005216"
"507","LOC113673427","GO:0006811"
"508","LOC113673427","GO:0016020"
"509","LOC113673427","GO:0055085"
"510","LOC113673427","GO:0051260"
"511","LOC113673427","GO:0005515"
"512","LOC113673427","GO:0005249"
"513","LOC113673427","GO:0006813"
"514","LOC113673427","GO:0008076"
"515","LOC113673427","GO:0005515"
"516","LOC113673554","GO:0005515"
"517","LOC113673554","GO:0007165"
"518","LOC113673554","GO:0005515"
"519","LOC113673651","GO:0005741"
"520","LOC113673651","GO:0006886"
"521","LOC113673651","GO:0005741"
"522","LOC113673651","GO:0006886"
"523","LOC113673745","GO:0005515"
"524","LOC113673745","GO:0005515"
"525","LOC113673745","GO:0005515"
"526","LOC113673934","GO:0006744"
"527","LOC113673934","GO:0008289"
"528","LOC113673942","GO:0008641"
"529","LOC113673942","GO:0019781"
"530","LOC113673942","GO:0045116"
"531","LOC113673942","GO:0019781"
"532","LOC113673942","GO:0045116"
"533","LOC113673942","GO:0019781"
"534","LOC113673942","GO:0045116"
"535","LOC113673942","GO:0008641"
"536","LOC113673942","GO:0008641"
"537","LOC113673972","GO:0005856"
"538","LOC113673972","GO:0008092"
"539","LOC113673983","GO:0005515"
"540","LOC113674242","GO:0016740"
"541","LOC113674261","GO:0016021"
"542","LOC113674261","GO:0004930"
"543","LOC113674261","GO:0007186"
"544","LOC113674261","GO:0016021"
"545","LOC113674262","GO:0003824"
"546","LOC113674262","GO:0003824"
"547","LOC113674289","GO:0003824"
"548","LOC113674379","GO:0016491"
"549","LOC113674379","GO:0055114"
"550","LOC113674379","GO:0016627"
"551","LOC113674379","GO:0022900"
"552","LOC113674379","GO:0050660"
"553","LOC113674379","GO:0055114"
"554","LOC113674379","GO:0006099"
"555","LOC113674379","GO:0016627"
"556","LOC113674379","GO:0050660"
"557","LOC113674379","GO:0055114"
"558","LOC113674392","GO:0008271"
"559","LOC113674392","GO:0008272"
"560","LOC113674392","GO:0016020"
"561","LOC113674392","GO:0055085"
"562","LOC113674392","GO:0008272"
"563","LOC113674392","GO:0015116"
"564","LOC113674392","GO:0016021"
"565","LOC113674423","GO:0008146"
"566","LOC113674426","GO:0004672"
"567","LOC113674426","GO:0005524"
"568","LOC113674426","GO:0006468"
"569","LOC113674431","GO:0005509"
"570","LOC113674431","GO:0005544"
"571","LOC113674672","GO:0005515"
"572","LOC113674693","GO:0005515"
"573","LOC113674773","GO:0005515"
"574","LOC113674841","GO:0005506"
"575","LOC113674841","GO:0016705"
"576","LOC113674841","GO:0020037"
"577","LOC113674841","GO:0055114"
"578","LOC113674841","GO:0016705"
"579","LOC113674841","GO:0055114"
"580","LOC113674940","GO:0008083"
"581","LOC113674953","GO:0003735"
"582","LOC113674953","GO:0005840"
"583","LOC113674953","GO:0006412"
"584","LOC113674953","GO:0003735"
"585","LOC113674953","GO:0006412"
"586","LOC113674953","GO:0015934"
"587","LOC113674956","GO:0008519"
"588","LOC113674956","GO:0016020"
"589","LOC113674956","GO:0072488"
"590","LOC113674956","GO:0008519"
"591","LOC113674956","GO:0015696"
"592","LOC113674956","GO:0016020"
"593","LOC113675081","GO:0004519"
"594","LOC113675081","GO:0006364"
"595","LOC113675081","GO:0090730"
"596","LOC113675180","GO:0005347"
"597","LOC113675180","GO:0055085"
"598","LOC113675180","GO:0005743"
"599","LOC113675263","GO:0015276"
"600","LOC113675263","GO:0016020"
"601","LOC113675414","GO:0000413"
"602","LOC113675414","GO:0003755"
"603","LOC113675528","GO:0005515"
"604","LOC113675698","GO:0003735"
"605","LOC113675698","GO:0005840"
"606","LOC113675698","GO:0006412"
"607","LOC113675826","GO:0051087"
"608","LOC113675828","GO:0008270"
"609","LOC113675828","GO:0005515"
"610","LOC113675830","GO:0008270"
"611","LOC113675837","GO:0005525"
"612","LOC113675837","GO:0003924"
"613","LOC113675837","GO:0005525"
"614","LOC113676057","GO:0005242"
"615","LOC113676057","GO:0006813"
"616","LOC113676057","GO:0016021"
"617","LOC113676077","GO:0005515"
"618","LOC113676077","GO:0008270"
"619","LOC113676193","GO:0006886"
"620","LOC113676193","GO:0016192"
"621","LOC113676193","GO:0030117"
"622","LOC113676193","GO:0015031"
"623","LOC113676193","GO:0015031"
"624","LOC113676193","GO:0006886"
"625","LOC113676193","GO:0016192"
"626","LOC113676193","GO:0030117"
"627","LOC113676278","GO:0005525"
"628","LOC113676347","GO:0005515"
"629","LOC113676407","GO:0016491"
"630","LOC113676407","GO:0055114"
"631","LOC113676510","GO:0004252"
"632","LOC113676510","GO:0006508"
"633","LOC113676559","GO:0008299"
"634","LOC113676559","GO:0008299"
"635","LOC113676583","GO:0007154"
"636","LOC113676583","GO:0016021"
"637","LOC113676603","GO:0016021"
"638","LOC113676604","GO:0005515"
"639","LOC113676627","GO:0008270"
"640","LOC113676627","GO:0006508"
"641","LOC113676627","GO:0008237"
"642","LOC113676627","GO:0008270"
"643","LOC113676704","GO:0004719"
"644","LOC113676704","GO:0006464"
"645","LOC113676766","GO:0005515"
"646","LOC113676896","GO:0005509"
"647","LOC113676977","GO:0000154"
"648","LOC113676977","GO:0000179"
"649","LOC113676977","GO:0008649"
"650","LOC113676989","GO:0004930"
"651","LOC113676989","GO:0007186"
"652","LOC113676989","GO:0016021"
"653","LOC113676989","GO:0016021"
"654","LOC113677082","GO:0016311"
"655","LOC113677082","GO:0016791"
"656","LOC113677082","GO:0016311"
"657","LOC113677082","GO:0016791"
"658","LOC113677102","GO:0005515"
"659","LOC113677253","GO:0004867"
"660","LOC113677253","GO:0004867"
"661","LOC113677292","GO:0006814"
"662","LOC113677292","GO:0006885"
"663","LOC113677292","GO:0015385"
"664","LOC113677292","GO:0016021"
"665","LOC113677292","GO:0006814"
"666","LOC113677292","GO:0006885"
"667","LOC113677292","GO:0015385"
"668","LOC113677292","GO:0016021"
"669","LOC113677292","GO:0055085"
"670","LOC113677292","GO:0006812"
"671","LOC113677292","GO:0015299"
"672","LOC113677292","GO:0016021"
"673","LOC113677292","GO:0055085"
"674","LOC113677300","GO:0005515"
"675","LOC113677300","GO:0005515"
"676","LOC113677300","GO:0005515"
"677","LOC113677321","GO:0005515"
"678","LOC113677321","GO:0005515"
"679","LOC113677330","GO:0006508"
"680","LOC113677330","GO:0006508"
"681","LOC113677330","GO:0008236"
"682","LOC113677341","GO:0016021"
"683","LOC113677344","GO:0000287"
"684","LOC113677344","GO:0005737"
"685","LOC113677344","GO:0008253"
"686","LOC113677344","GO:0000287"
"687","LOC113677344","GO:0005737"
"688","LOC113677344","GO:0008253"
"689","LOC113677411","GO:0005515"
"690","LOC113677629","GO:0005515"
"691","LOC113677629","GO:0005515"
"692","LOC113677629","GO:0007165"
"693","LOC113677676","GO:0003723"
"694","LOC113677707","GO:0008080"
"695","LOC113677713","GO:0005524"
"696","LOC113677713","GO:0004672"
"697","LOC113677713","GO:0005524"
"698","LOC113677713","GO:0006468"
"699","LOC113677713","GO:0004672"
"700","LOC113677713","GO:0006468"
"701","LOC113677713","GO:0004713"
"702","LOC113677713","GO:0006468"
"703","LOC113677808","GO:0005515"
"704","LOC113677808","GO:0007165"
"705","LOC113677818","GO:0043231"
"706","LOC113677818","GO:0051537"
"707","LOC113677848","GO:0016592"
"708","LOC113677848","GO:0003712"
"709","LOC113677848","GO:0006357"
"710","LOC113677848","GO:0016592"
"711","LOC113678084","GO:0015031"
"712","LOC113678084","GO:0015031"
"713","LOC113678090","GO:0005515"
"714","LOC113678385","GO:0004252"
"715","LOC113678385","GO:0006508"
"716","LOC113678418","GO:0055114"
"717","LOC113678426","GO:0003676"
"718","LOC113678426","GO:0015074"
"719","LOC113678514","GO:0055114"
"720","LOC113678520","GO:0016539"
"721","LOC113678520","GO:0016540"
"722","LOC113678520","GO:0016540"
"723","LOC113678520","GO:0007267"
"724","LOC113678520","GO:0007275"
"725","LOC113678520","GO:0007267"
"726","LOC113678520","GO:0007267"
"727","LOC113678520","GO:0007267"
"728","LOC113678520","GO:0007275"
"729","LOC113678520","GO:0007267"
"730","LOC113678520","GO:0007267"
"731","LOC113678520","GO:0007275"
"732","LOC113678520","GO:0016539"
"733","LOC113678520","GO:0007267"
"734","LOC113678520","GO:0007275"
"735","LOC113678520","GO:0007267"
"736","LOC113678520","GO:0016539"
"737","LOC113678520","GO:0016539"
"738","LOC113678520","GO:0007267"
"739","LOC113678520","GO:0007267"
"740","LOC113678520","GO:0007267"
"741","LOC113678520","GO:0007275"
"742","LOC113678520","GO:0007267"
"743","LOC113678520","GO:0016540"
"744","LOC113678520","GO:0007267"
"745","LOC113678520","GO:0007275"
"746","LOC113678520","GO:0007267"
"747","LOC113678520","GO:0016539"
"748","LOC113678520","GO:0016540"
"749","LOC113678520","GO:0016540"
"750","LOC113678520","GO:0016539"
"751","LOC113678520","GO:0016539"
"752","LOC113678520","GO:0007267"
"753","LOC113678520","GO:0007275"
"754","LOC113678520","GO:0007267"
"755","LOC113678520","GO:0007275"
"756","LOC113678520","GO:0016540"
"757","LOC113678520","GO:0016540"
"758","LOC113678520","GO:0016540"
"759","LOC113678520","GO:0016539"
"760","LOC113678576","GO:0016020"
"761","LOC113678576","GO:0016757"
"762","LOC113678608","GO:0016021"
"763","LOC113678608","GO:0030148"
"764","LOC113678608","GO:0042284"
"765","LOC113678608","GO:0006629"
"766","LOC113678667","GO:0005515"
"767","LOC113678765","GO:0006508"
"768","LOC113678765","GO:0008237"
"769","LOC113678765","GO:0008270"
"770","LOC113678765","GO:0008237"
"771","LOC113678765","GO:0004222"
"772","LOC113678765","GO:0006508"
"773","LOC113678765","GO:0008270"
"774","LOC113678765","GO:0031012"
"775","LOC113678765","GO:0008237"
"776","LOC113678765","GO:0008270"
