"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare","19_T33_Ac_WK","25_ctl1_Ac_GF_1","27_ctl2_Ac_YG_1","31_T22_Ac_UV","35_T43_Ac_MT","37_T13_Ac_ML","38_T23_Ac_IN","41_ctl3_Ac_RN_1","47_T31_Ac_JB","52_T11_Ac_II","53_T21_Ac_NH","54_T42_Ac_JQ","57_T32_Ac_NM","gene_id"
"356",213.466170369132,1.55061075932362,0.359293924228013,4.31571661740536,1.59085960188511e-05,0.00990928733289509,"T1vsT2",285,626,341,125,245,202,83,387,106,280,49,285,139,"Acerv_evm.TU.Segkk1424_pilon.6"
"357",426.667695754473,0.796963371792735,0.213290780031963,3.73651112192147,0.000186591199610566,0.0327378124251447,"T1vsT2",488,1038,779,284,446,368,333,754,259,523,179,475,219,"Acerv_evm.TU.Segkk2595_pilon.2"
"358",100.714838007754,1.52352812389235,0.374276752717275,4.07059245018941,4.68937262654034e-05,0.0174525790656564,"T1vsT2",133,228,168,62,93,104,51,237,44,147,24,87,69,"Acerv_evm.TU.Segkk1375_pilon.15"
"359",169.328859743066,2.34175302307869,0.651916092049746,3.59210802070521,0.000328013821905787,0.0433991410550897,"T1vsT2",225,476,180,99,94,199,30,224,41,356,39,169,147,"Acerv_evm.TU.Segkk4124_pilon.11"
"360",513.863932065391,0.817052245586706,0.228453845290403,3.57644339296673,0.000348300695117679,0.0436191040736736,"T1vsT2",521,1316,1108,316,501,438,393,1200,301,564,181,592,274,"Acerv_evm.TU.Segkk1291_pilon.1"
"361",673.05567248241,-0.660443817441761,0.180914400127956,-3.6505873328748,0.000261641325422928,0.0397846962645217,"T1vsT2",791,1462,1106,690,1078,426,721,1221,364,366,490,936,221,"Acerv_evm.TU.Segkk1497_pilon.2"
"362",292.797174070034,0.710486678467926,0.179473689511973,3.95872331147752,7.5351468176081e-05,0.0211199400802101,"T1vsT2",333,707,611,202,349,251,190,658,187,283,111,345,150,"Acerv_evm.TU.Segkk1560_pilon.6"
"363",364.692702804814,2.29331722006174,0.523932945259204,4.37711970742206,1.20257933546359e-05,0.00990928733289509,"T1vsT2",297,582,334,231,189,427,94,455,195,933,102,398,267,"Acerv_evm.TU.Segkk454_pilon.2"
"364",394.34392620529,0.614084554409752,0.172264349283105,3.56478027499785,0.000364161130001583,0.0446552585664441,"T1vsT2",482,922,797,258,411,318,282,795,268,384,166,436,231,"Acerv_evm.TU.Segkk925_pilon.1"
"365",1208.18730387107,1.45371970063572,0.337823436842047,4.30319374589579,1.68353505485815e-05,0.00990928733289509,"T1vsT2",1169,4151,2453,681,1071,1099,584,2533,604,1644,308,1184,797,"Acerv_evm.TU.Segkk2758_pilon.32"
"366",705.955666602084,-1.17749429229161,0.311726613635262,-3.77733000901022,0.000158518628903458,0.0311013549908585,"T1vsT2",707,1232,1362,798,1451,454,1056,929,368,209,464,1063,211,"Acerv_evm.TU.Segkk3306_pilon.14"
"367",448.572668616656,-1.10698152533107,0.270834196021956,-4.08730338188657,4.36416263352158e-05,0.0174525790656564,"T1vsT2",413,1129,761,473,636,278,627,715,255,144,299,709,175,"Acerv_evm.TU.Segkk318_pilon.5"
"368",82.1812984544286,0.871518130465841,0.242358078454779,3.5959937297013,0.000323155582841664,0.0433991410550897,"T1vsT2",84,204,165,54,99,84,52,181,39,89,38,99,38,"Acerv_evm.TU.Segkk2811_pilon.9"
"369",550.127254204123,-1.84608824995277,0.365287592549196,-5.05379401766606,4.33118719159278e-07,0.0015091400705392,"T1vsT2",400,889,1206,862,1369,257,830,608,162,145,510,648,116,"Acerv_evm.TU.Segkk2537_pilon.1"
"370",74.0691955406927,1.45011797835005,0.378891007348871,3.82726945275539,0.000129572649693374,0.0305065846438079,"T1vsT2",92,259,135,40,82,64,25,145,40,100,26,93,35,"Acerv_evm.TU.Segkk1777_pilon.32"
"371",86.1945820401344,1.90175241004584,0.472174088983812,4.02765093302492,5.63369015031384e-05,0.0174525790656564,"T1vsT2",104,231,118,50,65,78,28,188,41,154,19,101,58,"Acerv_evm.TU.Segkk19_pilon.21"
"372",1745.34052803933,-0.580406605011431,0.164869482512029,-3.52040047780876,0.000430895663261507,0.0498276784087269,"T1vsT2",1743,4054,3172,1633,2691,1169,1963,2838,903,868,1078,3174,680,"Acerv_evm.TU.Segkk3644_pilon.3"
"373",114.523139997343,-1.12739529768783,0.30898864583654,-3.64866254109621,0.000263609098592651,0.0397846962645217,"T1vsT2",92,157,200,166,224,73,133,110,53,51,109,152,43,"Acerv_evm.TU.Segkk1350_pilon.5"
"374",107.126578643125,1.71840811827634,0.465459286647518,3.69185483579716,0.000222624525749635,0.0354153502314148,"T1vsT2",117,257,131,62,57,100,51,171,60,201,30,114,85,"Acerv_evm.TU.Segkk3327_pilon.18"
"375",466.256159840513,1.61858978747271,0.459842016355572,3.51988232893694,0.000431738294061344,0.0498276784087269,"T1vsT2",475,1448,711,338,363,483,223,776,144,846,123,472,290,"Acerv_evm.TU.Segkk791_pilon.1"
"376",255.920328685111,1.68979899544182,0.39217542252325,4.30878351470801,1.64154949122265e-05,0.00990928733289509,"T1vsT2",339,618,357,125,144,315,93,435,144,329,83,284,227,"Acerv_evm.TU.Segkk2237_pilon.15"
"377",444.856807518216,-1.87031345530677,0.467326612138917,-4.00215482432402,6.27682013703982e-05,0.0184726816633082,"T1vsT2",392,655,957,784,1092,212,414,473,246,88,431,501,105,"Acerv_evm.TU.Segkk1303_pilon.10"
"378",361.86569762266,0.724038295395865,0.201367520903981,3.59560614415624,0.000323637133768974,0.0433991410550897,"T1vsT2",389,780,857,215,475,291,276,783,229,386,144,450,158,"Acerv_evm.TU.Segkk2012_pilon.2"
"379",314.32539136696,1.31978985038208,0.300137578453877,4.39728292998437,1.09614419701553e-05,0.00990928733289509,"T1vsT2",370,633,725,190,368,322,122,555,180,352,100,347,240,"Acerv_evm.TU.Segkk671_pilon.1"
"380",752.00053670691,-2.78206120380723,0.63666983284462,-4.36970790869276,1.24412838260195e-05,0.00990928733289509,"T1vsT2",366,681,959,836,624,223,3601,1127,345,202,446,344,88,"Acerv_evm.TU.Segkk4047_pilon.16"
"381",1423.32223530085,2.06637111331873,0.527747458019971,3.91545441274401,9.02340940136871e-05,0.0230920816245462,"T1vsT2",1193,3689,1317,860,971,1557,444,3545,700,2695,294,1522,1031,"Acerv_evm.TU.Segkk4124_pilon.2"
"382",1690.29097894504,1.96437116005791,0.483641614844303,4.06162559169003,4.87321895872157e-05,0.0174525790656564,"T1vsT2",1799,4846,1605,1047,1350,1804,608,3592,774,3152,354,1716,1127,"Acerv_evm.TU.Segkk4124_pilon.3"
"383",232.361517061136,-1.53321616455527,0.378587940601857,-4.04982832289337,5.12552206534937e-05,0.0174525790656564,"T1vsT2",281,354,466,255,491,119,244,316,71,55,238,444,72,"Acerv_evm.TU.Segkk3192_pilon.40"
"384",1239.62839374075,1.94270737930382,0.440689209441621,4.40833888754694,1.04166465667419e-05,0.00990928733289509,"T1vsT2",1652,2377,939,716,909,1391,460,2015,619,2495,379,1147,931,"Acerv_evm.TU.Segkk3412_pilon.6"
"385",530.041129797206,1.96149716156222,0.49913151757232,3.92982028284361,8.50093750054875e-05,0.0227438718764682,"T1vsT2",645,1497,705,364,394,566,138,709,193,1115,160,558,308,"Acerv_evm.TU.Segkk2634_pilon.14"
"386",115.764502155384,1.63882380292666,0.438993379033324,3.73314013649909,0.000189107309285579,0.0327378124251447,"T1vsT2",110,269,168,63,76,104,47,351,100,169,27,114,71,"Acerv_evm.TU.Segkk4302_pilon.1"
"387",444.618313993841,-1.23714005141144,0.32594411882047,-3.79555874758045,0.000147311305395681,0.0311013549908585,"T1vsT2",457,739,877,672,925,269,468,513,184,167,403,570,118,"Acerv_evm.TU.Segkk451_pilon.2"
"388",190.069276739747,-1.72074602774085,0.454814926779105,-3.7833983152813,0.000154701543096924,0.0311013549908585,"T1vsT2",227,306,367,298,464,93,276,131,73,47,139,248,54,"Acerv_evm.TU.Segkk4113_pilon.15"
"389",68.0833622498118,1.54807957215254,0.38035546232772,4.07008634154619,4.69957172119373e-05,0.0174525790656564,"T1vsT2",102,209,140,47,65,78,26,101,37,92,17,69,31,"Acerv_evm.TU.Segkk3264_pilon.11"
"390",88.5300003841802,1.96415034820747,0.470025359658835,4.17881781875161,2.9302829267186e-05,0.0156796775515143,"T1vsT2",82,135,66,51,48,104,49,151,46,219,29,85,50,"Acerv_evm.TU.Segkk642_pilon.42"
"391",1185.11289826247,1.04231073404129,0.273681775925443,3.80847694559408,0.000139825379979968,0.0311013549908585,"T1vsT2",1402,2479,2277,830,1573,1057,833,2257,550,1598,376,1365,617,"Acerv_evm.TU.Segkk1411_pilon.4"
"392",86.1945820401344,1.90175241004584,0.472174088983812,4.02765093302492,5.63369015031384e-05,0.0174525790656564,"T1vsT2",104,231,118,50,65,78,28,188,41,154,19,101,58,"Acerv_evm.TU.Segkk3655_pilon.19"
"393",509.650692355085,-1.40342188853994,0.298632267099137,-4.69949849081126,2.60801149499679e-06,0.0101868928994575,"T2vsT3",712,1407,877,263,353,473,181,1428,383,631,101,507,311,"Acerv_evm.TU.Segkk2237_pilon.14"
"394",550.127254204123,1.77955389660643,0.326322646767349,5.45335702022287,4.94276909054624e-08,0.000386129121353472,"T2vsT3",400,889,1206,862,1369,257,830,608,162,145,510,648,116,"Acerv_evm.TU.Segkk2537_pilon.1"
"395",752.00053670691,2.50404997439413,0.568759443858028,4.40265212549013,1.06935557816693e-05,0.0278460192554669,"T2vsT3",366,681,959,836,624,223,3601,1127,345,202,446,344,88,"Acerv_evm.TU.Segkk4047_pilon.16"
