#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2015	2	26	15	3	999	99	99	1.6	9.09	6.43	79	9999	999	24.3	999	99	99
2015	2	26	15	33	999	99	99	1.65	9.88	6.44	72	9999	999	24.3	999	99	99
2015	2	26	16	3	999	99	99	1.7	9.88	6.45	67	9999	999	24.3	999	99	99
2015	2	26	16	33	999	99	99	1.58	9.09	6.53	75	9999	999	24.3	999	99	99
2015	2	26	17	3	999	99	99	1.57	8.33	6.35	68	9999	999	24.3	999	99	99
2015	2	26	17	33	999	99	99	1.58	8.33	6.32	67	9999	999	24.3	999	99	99
2015	2	26	18	3	999	99	99	1.58	7.69	6.35	58	9999	999	24.2	999	99	99
2015	2	26	18	33	999	99	99	1.66	9.88	6.47	62	9999	999	24.2	999	99	99
2015	2	26	19	3	999	99	99	1.62	9.09	6.62	68	9999	999	24.3	999	99	99
2015	2	26	19	33	999	99	99	1.66	9.88	6.66	69	9999	999	24.3	999	99	99
2015	2	26	20	3	999	99	99	1.69	9.88	6.75	71	9999	999	24.5	999	99	99
2015	2	26	20	33	999	99	99	1.61	9.88	6.73	72	9999	999	24.7	999	99	99
2015	2	26	21	3	999	99	99	1.58	8.33	6.61	50	9999	999	24.9	999	99	99
2015	2	26	21	33	999	99	99	1.68	9.09	6.62	71	9999	999	24.8	999	99	99
2015	2	26	22	3	999	99	99	1.76	9.88	6.79	78	9999	999	25.1	999	99	99
2015	2	26	22	33	999	99	99	1.64	9.88	6.65	74	9999	999	25.3	999	99	99
2015	2	26	23	3	999	99	99	1.69	9.09	6.63	65	9999	999	25.2	999	99	99
2015	2	26	23	33	999	99	99	1.83	9.09	6.73	67	9999	999	25.2	999	99	99
2015	2	27	0	3	999	99	99	1.86	9.88	6.87	62	9999	999	25.1	999	99	99
2015	2	27	0	33	999	99	99	1.68	9.88	6.58	69	9999	999	25.1	999	99	99
2015	2	27	1	3	999	99	99	1.88	10.53	7.02	65	9999	999	25.4	999	99	99
2015	2	27	1	33	999	99	99	1.79	9.88	6.88	71	9999	999	25.2	999	99	99
2015	2	27	2	3	999	99	99	1.71	10.53	6.82	67	9999	999	25.2	999	99	99
2015	2	27	2	33	999	99	99	1.67	10.53	6.84	69	9999	999	25.1	999	99	99
2015	2	27	3	3	999	99	99	1.64	10.53	6.88	67	9999	999	25	999	99	99
2015	2	27	3	33	999	99	99	1.55	10.53	6.75	71	9999	999	25.3	999	99	99
2015	2	27	4	3	999	99	99	1.63	9.88	6.9	71	9999	999	25.2	999	99	99
2015	2	27	4	33	999	99	99	1.55	10.53	6.71	75	9999	999	25.1	999	99	99
2015	2	27	5	3	999	99	99	1.58	10.53	6.87	77	9999	999	25.2	999	99	99
2015	2	27	5	33	999	99	99	1.76	10.53	7.52	68	9999	999	25	999	99	99
2015	2	27	6	3	999	99	99	1.77	10.53	7.31	75	9999	999	25.1	999	99	99
2015	2	27	6	33	999	99	99	1.75	10.53	7.34	71	9999	999	25	999	99	99
2015	2	27	7	3	999	99	99	1.84	9.88	6.98	71	9999	999	24.9	999	99	99
2015	2	27	7	33	999	99	99	1.82	11.11	7.15	67	9999	999	24.9	999	99	99
2015	2	27	8	3	999	99	99	1.81	9.88	7.25	69	9999	999	24.8	999	99	99
2015	2	27	8	33	999	99	99	1.83	10.53	7.38	71	9999	999	24.8	999	99	99
2015	2	27	9	3	999	99	99	1.79	10.53	7.53	72	9999	999	24.8	999	99	99
2015	2	27	9	33	999	99	99	1.65	10.53	7.06	62	9999	999	24.8	999	99	99
2015	2	27	10	3	999	99	99	1.68	9.88	7.09	69	9999	999	24.7	999	99	99
2015	2	27	10	33	999	99	99	1.77	10.53	7.46	68	9999	999	24.7	999	99	99
2015	2	27	11	3	999	99	99	1.64	10.53	7.43	75	9999	999	24.8	999	99	99
2015	2	27	11	33	999	99	99	1.6	9.88	7.16	72	9999	999	24.7	999	99	99
2015	2	27	12	3	999	99	99	1.52	9.88	7.31	71	9999	999	24.7	999	99	99
2015	2	27	12	33	999	99	99	1.6	10.53	7.38	69	9999	999	24.7	999	99	99
2015	2	27	13	3	999	99	99	1.55	10.53	7.45	62	9999	999	24.7	999	99	99
2015	2	27	13	33	999	99	99	1.47	9.88	7.2	54	9999	999	24.7	999	99	99
2015	2	27	14	3	999	99	99	1.45	9.88	7.28	62	9999	999	24.7	999	99	99
2015	2	27	14	33	999	99	99	1.46	9.88	7.49	64	9999	999	24.7	999	99	99
2015	2	27	15	3	999	99	99	1.43	9.88	7.55	64	9999	999	24.7	999	99	99
2015	2	27	15	33	999	99	99	1.36	9.88	7.32	65	9999	999	24.7	999	99	99
2015	2	27	16	3	999	99	99	1.22	9.88	7.21	69	9999	999	24.8	999	99	99
2015	2	27	16	33	999	99	99	1.28	10.53	7.42	74	9999	999	24.7	999	99	99
2015	2	27	17	3	999	99	99	1.33	10.53	7.51	77	9999	999	24.7	999	99	99
2015	2	27	17	33	999	99	99	1.3	9.88	7.4	68	9999	999	24.8	999	99	99
2015	2	27	18	3	999	99	99	1.33	10.53	7.53	71	9999	999	24.8	999	99	99
2015	2	27	18	33	999	99	99	1.13	10.53	7.37	54	9999	999	24.8	999	99	99
2015	2	27	19	3	999	99	99	1.22	9.88	7.36	75	9999	999	24.9	999	99	99
2015	2	27	19	33	999	99	99	1.14	9.88	7.28	72	9999	999	25	999	99	99
2015	2	27	20	3	999	99	99	1.46	9.88	7.95	72	9999	999	25.2	999	99	99
2015	2	27	20	33	999	99	99	1.22	9.88	7.53	65	9999	999	25.3	999	99	99
2015	2	27	21	3	999	99	99	1.28	9.09	7.52	65	9999	999	25	999	99	99
2015	2	27	21	33	999	99	99	1.27	9.09	7.33	60	9999	999	25	999	99	99
2015	2	27	22	3	999	99	99	1.31	9.88	6.69	57	9999	999	25	999	99	99
2015	2	27	22	33	999	99	99	1.32	9.88	6.08	67	9999	999	24.9	999	99	99
2015	2	27	23	3	999	99	99	1.33	9.88	6.06	62	9999	999	24.9	999	99	99
2015	2	27	23	33	999	99	99	1.4	9.88	6.07	75	9999	999	25	999	99	99
2015	2	28	2	3	999	99	99	1.29	9.09	5.82	65	9999	999	25	999	99	99
2015	2	28	3	33	999	99	99	1.28	9.09	6.7	55	9999	999	25.1	999	99	99
2015	2	28	4	33	999	99	99	1.25	9.09	6.67	60	9999	999	25.1	999	99	99
2015	2	28	6	3	999	99	99	1.27	10.53	6.6	58	9999	999	25.1	999	99	99
2015	2	28	7	3	999	99	99	1.34	10.53	6.64	44	9999	999	25.1	999	99	99
2015	2	28	7	33	999	99	99	1.32	9.88	6.8	71	9999	999	25.1	999	99	99
2015	2	28	8	3	999	99	99	1.32	9.88	6.58	60	9999	999	25.1	999	99	99
2015	2	28	8	33	999	99	99	1.32	10.53	6.76	60	9999	999	25.1	999	99	99
2015	2	28	9	3	999	99	99	1.26	9.09	6.51	54	9999	999	25.1	999	99	99
2015	2	28	9	33	999	99	99	1.4	9.09	7.04	51	9999	999	25.1	999	99	99
2015	2	28	10	3	999	99	99	1.26	9.09	6.63	53	9999	999	25.1	999	99	99
2015	2	28	11	3	999	99	99	1.34	9.09	6.85	55	9999	999	25.1	999	99	99
2015	2	28	11	33	999	99	99	1.36	9.09	7.02	57	9999	999	25.1	999	99	99
2015	2	28	12	3	999	99	99	1.34	9.09	6.6	65	9999	999	25.1	999	99	99
2015	2	28	12	33	999	99	99	1.31	10.53	6.64	57	9999	999	25.1	999	99	99
2015	2	28	13	3	999	99	99	1.38	9.88	6.84	60	9999	999	25.1	999	99	99
2015	2	28	13	33	999	99	99	1.25	9.88	6.4	57	9999	999	25.1	999	99	99
2015	2	28	14	3	999	99	99	1.26	9.88	6.34	61	9999	999	25.1	999	99	99
2015	2	28	14	33	999	99	99	1.26	10.53	6.34	46	9999	999	25.1	999	99	99
2015	2	28	15	3	999	99	99	1.22	10.53	6.23	60	9999	999	25.1	999	99	99
2015	2	28	15	33	999	99	99	1.27	9.88	6.31	67	9999	999	25.1	999	99	99
2015	2	28	16	3	999	99	99	1.35	10.53	6.55	39	9999	999	25.1	999	99	99
2015	2	28	16	33	999	99	99	1.29	9.09	6.33	53	9999	999	25.1	999	99	99
2015	2	28	17	3	999	99	99	1.38	9.88	6.38	51	9999	999	25.1	999	99	99
2015	2	28	17	33	999	99	99	1.37	9.88	5.95	37	9999	999	25.1	999	99	99
2015	2	28	18	3	999	99	99	1.32	9.88	5.83	54	9999	999	25.1	999	99	99
2015	2	28	18	33	999	99	99	1.4	9.09	5.94	44	9999	999	25.1	999	99	99
2015	2	28	19	3	999	99	99	1.45	9.88	5.82	55	9999	999	25.1	999	99	99
2015	2	28	19	33	999	99	99	1.38	9.09	5.38	60	9999	999	25.1	999	99	99
2015	2	28	20	3	999	99	99	1.37	9.88	5.36	46	9999	999	25.1	999	99	99
2015	2	28	20	33	999	99	99	1.42	10.53	5.65	60	9999	999	25.1	999	99	99
2015	2	28	21	3	999	99	99	1.34	9.09	5.55	53	9999	999	25.1	999	99	99
2015	2	28	21	33	999	99	99	1.39	9.88	5.71	37	9999	999	25.1	999	99	99
2015	2	28	22	3	999	99	99	1.44	9.88	5.92	53	9999	999	25.1	999	99	99
2015	2	28	22	33	999	99	99	1.39	9.09	5.9	39	9999	999	25.1	999	99	99
2015	2	28	23	3	999	99	99	1.42	9.88	5.95	50	9999	999	25.1	999	99	99
2015	2	28	23	33	999	99	99	1.5	9.09	6.25	47	9999	999	25.1	999	99	99
2015	3	1	0	3	999	99	99	1.53	9.88	5.95	43	9999	999	25.1	999	99	99
2015	3	1	0	33	999	99	99	1.37	9.88	5.5	48	9999	999	25.1	999	99	99
2015	3	1	1	3	999	99	99	1.44	9.09	5.58	55	9999	999	25.1	999	99	99
2015	3	1	1	33	999	99	99	1.33	9.09	5.54	48	9999	999	25.1	999	99	99
2015	3	1	2	3	999	99	99	1.5	9.88	6.02	41	9999	999	25.1	999	99	99
2015	3	1	2	33	999	99	99	1.33	9.88	5.46	47	9999	999	25.1	999	99	99
2015	3	1	3	3	999	99	99	1.44	9.09	5.89	39	9999	999	25.1	999	99	99
2015	3	1	3	33	999	99	99	1.48	10.53	5.97	50	9999	999	25.1	999	99	99
2015	3	1	4	3	999	99	99	1.52	9.88	5.89	43	9999	999	25.1	999	99	99
2015	3	1	4	33	999	99	99	1.41	8.33	5.84	40	9999	999	25.1	999	99	99
2015	3	1	5	3	999	99	99	1.49	9.09	5.8	48	9999	999	25.1	999	99	99
2015	3	1	5	33	999	99	99	1.46	9.88	5.72	67	9999	999	25.1	999	99	99
2015	3	1	6	3	999	99	99	1.44	9.88	5.59	64	9999	999	25.1	999	99	99
2015	3	1	6	33	999	99	99	1.45	9.88	5.96	44	9999	999	25.1	999	99	99
2015	3	1	7	3	999	99	99	1.49	9.09	5.68	50	9999	999	25.1	999	99	99
2015	3	1	7	33	999	99	99	1.47	9.88	5.55	29	9999	999	25.1	999	99	99
2015	3	1	8	3	999	99	99	1.4	8.33	5.51	46	9999	999	25.1	999	99	99
2015	3	1	8	33	999	99	99	1.42	9.09	5.74	50	9999	999	25.1	999	99	99
2015	3	1	9	3	999	99	99	1.54	9.88	6.09	47	9999	999	25.1	999	99	99
2015	3	1	9	33	999	99	99	1.57	9.88	6.19	50	9999	999	25.1	999	99	99
2015	3	1	10	3	999	99	99	1.34	9.09	5.87	39	9999	999	25.1	999	99	99
2015	3	1	10	33	999	99	99	1.4	9.09	5.91	51	9999	999	25.1	999	99	99
2015	3	1	11	3	999	99	99	1.38	9.09	6.04	46	9999	999	25.1	999	99	99
2015	3	1	11	33	999	99	99	1.28	9.09	5.83	24	9999	999	25.1	999	99	99
2015	3	1	12	3	999	99	99	1.27	7.69	5.85	34	9999	999	25	999	99	99
2015	3	1	12	33	999	99	99	1.34	9.09	5.95	41	9999	999	25	999	99	99
2015	3	1	13	3	999	99	99	1.39	9.09	5.82	57	9999	999	25	999	99	99
2015	3	1	13	33	999	99	99	1.41	9.09	5.68	57	9999	999	25	999	99	99
2015	3	1	14	3	999	99	99	1.32	8.33	5.39	46	9999	999	25	999	99	99
2015	3	1	14	33	999	99	99	1.26	8.33	5.12	39	9999	999	25	999	99	99
2015	3	1	15	3	999	99	99	1.27	8.33	5.17	51	9999	999	25	999	99	99
2015	3	1	15	33	999	99	99	1.37	9.09	5.37	47	9999	999	25	999	99	99
2015	3	1	16	3	999	99	99	1.32	9.09	5.11	36	9999	999	25	999	99	99
2015	3	1	16	33	999	99	99	1.42	9.09	5.21	36	9999	999	25	999	99	99
2015	3	1	17	3	999	99	99	1.46	9.88	5.4	48	9999	999	25	999	99	99
2015	3	1	17	33	999	99	99	1.44	9.09	5.17	53	9999	999	25	999	99	99
2015	3	1	18	3	999	99	99	1.47	8.33	5.08	13	9999	999	25	999	99	99
2015	3	1	18	33	999	99	99	1.56	9.09	5.04	47	9999	999	25	999	99	99
2015	3	1	19	3	999	99	99	1.49	8.33	5.04	27	9999	999	25	999	99	99
2015	3	1	19	33	999	99	99	1.47	8.33	5.28	30	9999	999	25	999	99	99
2015	3	1	20	3	999	99	99	1.52	9.09	5.19	37	9999	999	25	999	99	99
2015	3	1	20	33	999	99	99	1.48	9.09	5.52	50	9999	999	25	999	99	99
2015	3	1	21	3	999	99	99	1.43	8.33	5.27	44	9999	999	25	999	99	99
2015	3	1	21	33	999	99	99	1.39	7.69	5.46	6	9999	999	25	999	99	99
2015	3	1	22	3	999	99	99	1.46	9.09	5.67	55	9999	999	25	999	99	99
2015	3	1	22	33	999	99	99	1.43	9.09	5.61	55	9999	999	25.1	999	99	99
2015	3	1	23	3	999	99	99	1.44	7.69	5.57	1	9999	999	25.1	999	99	99
2015	3	1	23	33	999	99	99	1.42	8.33	5.58	26	9999	999	25.1	999	99	99
2015	3	2	0	3	999	99	99	1.43	9.09	5.5	55	9999	999	25.1	999	99	99
2015	3	2	0	33	999	99	99	1.44	7.14	5.5	10	9999	999	25.1	999	99	99
2015	3	2	1	3	999	99	99	1.55	7.69	5.74	10	9999	999	25.2	999	99	99
2015	3	2	1	33	999	99	99	1.45	7.14	5.55	356	9999	999	25.2	999	99	99
2015	3	2	2	3	999	99	99	1.48	7.69	5.48	9	9999	999	25.2	999	99	99
2015	3	2	2	33	999	99	99	1.51	7.69	5.74	5	9999	999	25.1	999	99	99
2015	3	2	3	3	999	99	99	1.41	7.14	5.53	2	9999	999	25.1	999	99	99
2015	3	2	3	33	999	99	99	1.54	7.14	5.7	10	9999	999	25.1	999	99	99
2015	3	2	4	3	999	99	99	1.49	8.33	5.72	10	9999	999	25.1	999	99	99
2015	3	2	4	33	999	99	99	1.4	7.69	5.31	2	9999	999	25.1	999	99	99
2015	3	2	5	3	999	99	99	1.46	7.69	5.19	5	9999	999	25.1	999	99	99
2015	3	2	5	33	999	99	99	1.49	7.69	5.22	6	9999	999	25.1	999	99	99
2015	3	2	6	3	999	99	99	1.54	8.33	5.11	9	9999	999	25.1	999	99	99
2015	3	2	6	33	999	99	99	1.6	8.33	5.19	26	9999	999	25.1	999	99	99
2015	3	2	7	3	999	99	99	1.69	7.69	5.38	15	9999	999	25	999	99	99
2015	3	2	7	33	999	99	99	1.68	7.69	5.38	8	9999	999	25	999	99	99
2015	3	2	8	3	999	99	99	1.78	7.14	5.42	8	9999	999	25	999	99	99
2015	3	2	8	33	999	99	99	1.9	7.69	5.8	15	9999	999	25	999	99	99
2015	3	2	9	3	999	99	99	1.85	7.69	5.81	8	9999	999	25	999	99	99
2015	3	2	9	33	999	99	99	1.8	7.69	5.82	12	9999	999	25	999	99	99
2015	3	2	10	3	999	99	99	1.87	7.14	6.11	8	9999	999	25	999	99	99
2015	3	2	10	33	999	99	99	1.85	7.14	6.12	15	9999	999	25	999	99	99
2015	3	2	11	3	999	99	99	1.86	7.69	6.09	16	9999	999	25	999	99	99
2015	3	2	11	33	999	99	99	1.88	15.38	6.25	349	9999	999	25	999	99	99
2015	3	2	12	3	999	99	99	1.96	7.69	6.03	12	9999	999	25	999	99	99
2015	3	2	12	33	999	99	99	2.08	15.38	6.31	342	9999	999	25	999	99	99
2015	3	2	13	3	999	99	99	2.13	14.29	6.49	344	9999	999	24.9	999	99	99
2015	3	2	13	33	999	99	99	2.14	15.38	6.46	341	9999	999	24.9	999	99	99
2015	3	2	14	3	999	99	99	1.99	14.29	6.62	352	9999	999	24.9	999	99	99
2015	3	2	14	33	999	99	99	1.99	15.38	6.74	348	9999	999	24.9	999	99	99
2015	3	2	15	3	999	99	99	2.12	14.29	7.06	342	9999	999	24.9	999	99	99
2015	3	2	15	33	999	99	99	2.09	14.29	7.37	345	9999	999	24.9	999	99	99
2015	3	2	16	3	999	99	99	2.04	14.29	7.11	347	9999	999	24.9	999	99	99
2015	3	2	16	33	999	99	99	2.08	14.29	7.1	348	9999	999	24.9	999	99	99
2015	3	2	17	3	999	99	99	2.1	14.29	7.29	351	9999	999	24.9	999	99	99
2015	3	2	17	33	999	99	99	1.99	13.33	6.94	351	9999	999	24.9	999	99	99
2015	3	2	18	3	999	99	99	1.92	7.69	6.71	15	9999	999	24.9	999	99	99
2015	3	2	18	33	999	99	99	2.13	12.5	7.43	351	9999	999	24.9	999	99	99
2015	3	2	19	3	999	99	99	2	13.33	7.23	351	9999	999	24.9	999	99	99
2015	3	2	19	33	999	99	99	2.18	13.33	7.49	355	9999	999	24.9	999	99	99
2015	3	2	20	3	999	99	99	2.04	11.76	7.4	3	9999	999	24.9	999	99	99
2015	3	2	20	33	999	99	99	2.15	12.5	7.53	351	9999	999	25	999	99	99
2015	3	2	21	3	999	99	99	1.96	12.5	7.35	354	9999	999	25	999	99	99
2015	3	2	21	33	999	99	99	2.18	13.33	7.93	349	9999	999	25.1	999	99	99
2015	3	2	22	3	999	99	99	2.2	13.33	8.06	345	9999	999	25.1	999	99	99
2015	3	2	22	33	999	99	99	2.32	12.5	8.22	355	9999	999	25.2	999	99	99
2015	3	2	23	3	999	99	99	2.24	11.76	8.15	349	9999	999	25.2	999	99	99
2015	3	2	23	33	999	99	99	2.24	11.76	8.26	348	9999	999	25.4	999	99	99
2015	3	3	0	3	999	99	99	2.27	13.33	7.95	347	9999	999	25.4	999	99	99
2015	3	3	0	33	999	99	99	2.23	13.33	7.98	345	9999	999	25.4	999	99	99
2015	3	3	1	3	999	99	99	1.88	11.11	7.45	342	9999	999	25.4	999	99	99
2015	3	3	1	33	999	99	99	1.95	12.5	7.77	351	9999	999	25.5	999	99	99
2015	3	3	2	3	999	99	99	1.86	12.5	7.65	342	9999	999	25.4	999	99	99
2015	3	3	2	33	999	99	99	2.1	9.88	7.52	342	9999	999	25.4	999	99	99
2015	3	3	3	3	999	99	99	1.88	9.09	7.41	358	9999	999	25.3	999	99	99
2015	3	3	3	33	999	99	99	1.94	11.76	7.49	348	9999	999	25.3	999	99	99
2015	3	3	4	3	999	99	99	1.83	12.5	7.29	339	9999	999	25.2	999	99	99
2015	3	3	4	33	999	99	99	1.98	10.53	7.47	344	9999	999	25.2	999	99	99
2015	3	3	5	3	999	99	99	1.89	9.88	7.58	351	9999	999	25.2	999	99	99
2015	3	3	5	33	999	99	99	1.88	12.5	7.54	342	9999	999	25.1	999	99	99
2015	3	3	6	3	999	99	99	1.87	9.88	7.38	352	9999	999	25.1	999	99	99
2015	3	3	6	33	999	99	99	1.8	13.33	7.32	345	9999	999	25.2	999	99	99
2015	3	3	7	3	999	99	99	1.84	11.11	7.41	345	9999	999	25.3	999	99	99
2015	3	3	7	33	999	99	99	1.86	8.33	7.37	8	9999	999	25.3	999	99	99
2015	3	3	8	3	999	99	99	1.81	12.5	7.12	344	9999	999	25.2	999	99	99
2015	3	3	8	33	999	99	99	1.82	11.11	7.1	348	9999	999	25.2	999	99	99
2015	3	3	9	3	999	99	99	1.77	8.33	6.86	359	9999	999	25.2	999	99	99
2015	3	3	9	33	999	99	99	1.73	9.09	6.72	3	9999	999	25.2	999	99	99
2015	3	3	10	3	999	99	99	1.82	8.33	6.64	358	9999	999	25.2	999	99	99
2015	3	3	10	33	999	99	99	1.91	12.5	6.79	344	9999	999	25.1	999	99	99
2015	3	3	11	3	999	99	99	1.92	12.5	6.69	344	9999	999	25.1	999	99	99
2015	3	3	11	33	999	99	99	1.9	11.76	6.52	351	9999	999	25	999	99	99
2015	3	3	12	3	999	99	99	1.92	12.5	6.73	352	9999	999	24.9	999	99	99
2015	3	3	12	33	999	99	99	1.86	8.33	6.46	10	9999	999	24.9	999	99	99
2015	3	3	13	3	999	99	99	2.03	12.5	6.71	355	9999	999	24.9	999	99	99
2015	3	3	13	33	999	99	99	1.98	12.5	6.76	348	9999	999	24.9	999	99	99
2015	3	3	14	3	999	99	99	2.07	8.33	6.79	20	9999	999	24.9	999	99	99
2015	3	3	14	33	999	99	99	1.89	12.5	6.49	342	9999	999	24.9	999	99	99
2015	3	3	15	3	999	99	99	2.08	8.33	6.67	8	9999	999	24.9	999	99	99
2015	3	3	15	33	999	99	99	2	11.76	6.83	352	9999	999	24.9	999	99	99
2015	3	3	16	3	999	99	99	1.93	12.5	6.71	352	9999	999	24.9	999	99	99
2015	3	3	16	33	999	99	99	2.04	9.09	6.87	12	9999	999	24.9	999	99	99
2015	3	3	17	3	999	99	99	2.12	9.88	6.58	354	9999	999	24.9	999	99	99
2015	3	3	18	3	999	99	99	1.98	11.76	6.59	341	9999	999	24.9	999	99	99
2015	3	3	18	33	999	99	99	1.83	12.5	6.39	347	9999	999	24.9	999	99	99
2015	3	3	19	33	999	99	99	1.93	12.5	6.52	348	9999	999	24.9	999	99	99
2015	3	3	20	3	999	99	99	2.03	11.11	6.62	345	9999	999	24.9	999	99	99
2015	3	3	20	33	999	99	99	2.08	11.76	6.69	348	9999	999	24.9	999	99	99
2015	3	3	21	3	999	99	99	2.09	11.11	7.09	347	9999	999	24.9	999	99	99
2015	3	3	21	33	999	99	99	2.13	11.76	7.06	348	9999	999	25	999	99	99
2015	3	3	22	3	999	99	99	2.09	10.53	6.99	352	9999	999	25	999	99	99
2015	3	3	22	33	999	99	99	2.08	12.5	6.68	344	9999	999	25	999	99	99
2015	3	3	23	3	999	99	99	1.98	11.11	6.82	344	9999	999	25	999	99	99
2015	3	3	23	33	999	99	99	2.08	12.5	6.85	344	9999	999	25.1	999	99	99
2015	3	4	0	3	999	99	99	2.07	12.5	6.77	349	9999	999	25	999	99	99
2015	3	4	0	33	999	99	99	1.94	11.76	6.52	351	9999	999	25.1	999	99	99
2015	3	4	1	3	999	99	99	1.91	11.11	6.23	338	9999	999	25.1	999	99	99
2015	3	4	1	33	999	99	99	2.03	10.53	6.4	356	9999	999	25	999	99	99
2015	3	4	2	3	999	99	99	1.94	11.11	6.38	339	9999	999	25	999	99	99
2015	3	4	2	33	999	99	99	2.05	11.11	6.7	345	9999	999	25	999	99	99
2015	3	4	3	3	999	99	99	1.96	11.11	6.45	349	9999	999	25	999	99	99
2015	3	4	3	33	999	99	99	2.01	11.11	6.48	344	9999	999	25	999	99	99
2015	3	4	4	3	999	99	99	2.07	11.76	6.58	359	9999	999	25	999	99	99
2015	3	4	4	33	999	99	99	2.06	11.76	6.66	349	9999	999	25	999	99	99
2015	3	4	5	3	999	99	99	2.02	10.53	6.27	348	9999	999	24.9	999	99	99
2015	3	4	5	33	999	99	99	1.93	11.11	6.37	352	9999	999	24.9	999	99	99
2015	3	4	6	3	999	99	99	1.95	11.11	6.3	348	9999	999	24.9	999	99	99
2015	3	4	6	33	999	99	99	2.1	11.11	6.74	355	9999	999	24.9	999	99	99
2015	3	4	7	3	999	99	99	2.05	11.11	6.48	352	9999	999	24.9	999	99	99
2015	3	4	7	33	999	99	99	2.07	11.11	6.75	349	9999	999	24.9	999	99	99
2015	3	4	8	3	999	99	99	1.88	11.11	6.29	349	9999	999	24.9	999	99	99
2015	3	4	8	33	999	99	99	2.14	11.11	6.94	351	9999	999	24.9	999	99	99
2015	3	4	9	3	999	99	99	1.95	10.53	6.77	355	9999	999	24.9	999	99	99
2015	3	4	9	33	999	99	99	2.07	9.09	6.69	17	9999	999	24.9	999	99	99
2015	3	4	10	33	999	99	99	2.03	9.88	6.62	27	9999	999	24.9	999	99	99
2015	3	4	11	3	999	99	99	2.09	11.11	6.75	358	9999	999	24.9	999	99	99
2015	3	4	11	33	999	99	99	1.99	9.09	6.45	40	9999	999	24.9	999	99	99
2015	3	4	12	3	999	99	99	2.1	9.09	6.62	40	9999	999	24.8	999	99	99
2015	3	4	12	33	999	99	99	2.11	11.11	6.63	349	9999	999	24.8	999	99	99
2015	3	4	13	3	999	99	99	2.21	10.53	6.52	22	9999	999	24.8	999	99	99
2015	3	4	13	33	999	99	99	2.08	9.09	6.49	34	9999	999	24.8	999	99	99
2015	3	4	14	3	999	99	99	2.27	9.88	6.72	15	9999	999	24.8	999	99	99
2015	3	4	14	33	999	99	99	2.26	10.53	6.75	8	9999	999	24.8	999	99	99
2015	3	4	15	3	999	99	99	2.08	9.88	6.45	53	9999	999	24.8	999	99	99
2015	3	4	15	33	999	99	99	2.15	10.53	6.59	26	9999	999	24.8	999	99	99
2015	3	4	16	3	999	99	99	2.1	10.53	6.43	16	9999	999	24.8	999	99	99
2015	3	4	16	33	999	99	99	2.13	10.53	6.4	9	9999	999	24.8	999	99	99
2015	3	4	17	3	999	99	99	2.06	9.09	6.28	37	9999	999	24.8	999	99	99
2015	3	4	17	33	999	99	99	2.18	9.88	6.3	32	9999	999	24.8	999	99	99
2015	3	4	18	3	999	99	99	2.19	9.88	6.48	51	9999	999	24.8	999	99	99
2015	3	4	18	33	999	99	99	2.22	10.53	6.4	17	9999	999	24.8	999	99	99
2015	3	4	19	3	999	99	99	2.19	9.88	6.31	46	9999	999	24.8	999	99	99
2015	3	4	19	33	999	99	99	2.24	10.53	6.49	3	9999	999	24.8	999	99	99
2015	3	4	20	3	999	99	99	2.13	10.53	6.31	36	9999	999	24.8	999	99	99
2015	3	4	20	33	999	99	99	2.31	9.88	6.51	33	9999	999	24.8	999	99	99
2015	3	4	21	3	999	99	99	2.24	9.88	6.41	3	9999	999	24.8	999	99	99
2015	3	4	21	33	999	99	99	2.14	10.53	6.51	13	9999	999	24.7	999	99	99
2015	3	4	22	3	999	99	99	2.19	9.88	6.54	36	9999	999	24.8	999	99	99
2015	3	4	22	33	999	99	99	2.19	9.88	6.47	16	9999	999	24.8	999	99	99
2015	3	4	23	3	999	99	99	2.23	9.09	6.53	40	9999	999	24.8	999	99	99
2015	3	4	23	33	999	99	99	2.31	9.88	6.8	39	9999	999	24.8	999	99	99
2015	3	5	0	3	999	99	99	2.08	10.53	6.54	43	9999	999	24.8	999	99	99
2015	3	5	0	33	999	99	99	2.14	10.53	6.52	58	9999	999	24.8	999	99	99
2015	3	5	1	3	999	99	99	2.61	9.88	7.25	43	9999	999	24.8	999	99	99
2015	3	5	1	33	999	99	99	2.15	9.09	6.5	40	9999	999	24.8	999	99	99
2015	3	5	2	3	999	99	99	2.38	9.88	6.74	43	9999	999	24.8	999	99	99
2015	3	5	2	33	999	99	99	2.5	9.88	6.86	54	9999	999	24.8	999	99	99
2015	3	5	3	3	999	99	99	2.23	8.33	6.62	19	9999	999	24.8	999	99	99
2015	3	5	3	33	999	99	99	2.26	9.88	6.7	34	9999	999	24.8	999	99	99
2015	3	5	4	3	999	99	99	2.26	9.88	6.86	32	9999	999	24.8	999	99	99
2015	3	5	4	33	999	99	99	2.23	9.88	6.83	40	9999	999	24.8	999	99	99
2015	3	5	5	3	999	99	99	2.22	9.09	6.75	20	9999	999	24.8	999	99	99
2015	3	5	5	33	999	99	99	2.28	9.88	6.6	30	9999	999	24.7	999	99	99
2015	3	5	6	3	999	99	99	2.2	9.88	6.58	39	9999	999	24.8	999	99	99
